Date,Portfolio_Value,Bank,Equity
2018-02-28,29850.42,0.0,29850.42
2018-03-01,29893.97,0.0,29893.97
2018-03-05,29672.53,0.0,29672.53
2018-03-06,29573.43,0.0,29573.43
2018-03-07,29214.15,0.0,29214.15
2018-03-08,29318.35,0.0,29318.35
2018-03-09,29195.63,0.0,29195.63
2018-03-12,29327.03,0.0,29327.03
2018-03-13,29565.14,0.0,29565.14
2018-03-14,29687.88,0.0,29687.88
2018-03-15,29751.92,0.0,29751.92
2018-03-16,29389.01,0.0,29389.01
2018-03-19,28724.13,0.0,28724.13
2018-03-20,28661.41,0.0,28661.41
2018-03-21,29006.56,0.0,29006.56
2018-03-22,28654.55,0.0,28654.55
2018-03-23,28309.04,0.0,28309.04
2018-03-26,28658.14,0.0,28658.14
2018-03-27,28891.32,0.0,28891.32
2018-03-28,28777.19,0.0,28777.19
2018-04-02,29268.6,0.0,29268.6
2018-04-03,29437.33,0.0,29437.33
2018-04-04,29382.35,0.0,29382.35
2018-04-05,30057.11,0.0,30057.11
2018-04-06,30345.43,0.0,30345.43
2018-04-09,30621.02,0.0,30621.02
2018-04-10,30480.1,0.0,30480.1
2018-04-11,30354.67,0.0,30354.67
2018-04-12,30358.12,0.0,30358.12
2018-04-13,30435.15,0.0,30435.15
2018-04-16,30609.44,0.0,30609.44
2018-04-17,30564.47,0.0,30564.47
2018-04-18,30531.72,0.0,30531.72
2018-04-19,30523.13,0.0,30523.13
2018-04-20,30670.34,0.0,30670.34
2018-04-23,30803.06,0.0,30803.06
2018-04-24,30893.78,0.0,30893.78
2018-04-25,30680.05,0.0,30680.05
2018-04-26,30668.7,0.0,30668.7
2018-04-27,30504.36,0.0,30504.36
2018-04-30,30497.98,0.0,30497.98
2018-05-02,30037.44,0.0,30037.44
2018-05-03,29644.4,0.0,29644.4
2018-05-04,29716.5,0.0,29716.5
2018-05-07,29902.15,0.0,29902.15
2018-05-08,29835.23,0.0,29835.23
2018-05-09,29747.35,0.0,29747.35
2018-05-10,29481.19,0.0,29481.19
2018-05-11,29750.68,0.0,29750.68
2018-05-14,29633.96,0.0,29633.96
2018-05-15,29780.12,0.0,29780.12
2018-05-16,29814.66,0.0,29814.66
2018-05-17,30396.96,0.0,30396.96
2018-05-18,30359.33,0.0,30359.33
2018-05-21,29950.71,0.0,29950.71
2018-05-22,30203.41,0.0,30203.41
2018-05-23,29805.78,0.0,29805.78
2018-05-24,29841.07,0.0,29841.07
2018-05-25,30067.94,0.0,30067.94
2018-05-28,30198.5,0.0,30198.5
2018-05-29,30297.53,0.0,30297.53
2018-05-30,30367.45,0.0,30367.45
2018-05-31,30226.62,0.0,30226.62
2018-06-01,29820.44,0.0,29820.44
2018-06-04,29447.23,0.0,29447.23
2018-06-05,29059.65,0.0,29059.65
2018-06-06,29392.99,0.0,29392.99
2018-06-07,29742.22,0.0,29742.22
2018-06-08,30156.04,0.0,30156.04
2018-06-11,30504.7,0.0,30504.7
2018-06-12,30652.8,0.0,30652.8
2018-06-13,30462.49,0.0,30462.49
2018-06-14,30424.58,0.0,30424.58
2018-06-15,30534.66,0.0,30534.66
2018-06-18,30252.07,0.0,30252.07
2018-06-19,29999.93,0.0,29999.93
2018-06-20,30055.4,0.0,30055.4
2018-06-21,29989.39,0.0,29989.39
2018-06-22,30345.66,0.0,30345.66
2018-06-25,30561.65,0.0,30561.65
2018-06-26,30470.9,0.0,30470.9
2018-06-27,29929.93,0.0,29929.93
2018-06-28,29168.85,0.0,29168.85
2018-06-29,29645.27,0.0,29645.27
2018-07-02,29633.51,0.0,29633.51
2018-07-03,29877.42,0.0,29877.42
2018-07-04,29778.93,0.0,29778.93
2018-07-05,29565.62,0.0,29565.62
2018-07-06,29729.65,0.0,29729.65
2018-07-09,30001.05,0.0,30001.05
