Date,Portfolio_Value,Bank,Month,Equity,momentum,ValueMomentum,VM
2020-04-20,31495.51,0.0,Apr 2020,31495.51,34114.716527910336,65610.22652791033,2.7337594386629305
2020-04-21,30465.16,0.0,Apr 2020,30465.16,33046.1065346716,63511.266534671595,2.6463027722779833
2020-04-22,30656.4,0.0,Apr 2020,30656.4,33915.80564424792,64572.20564424792,2.6905085685103303
2020-04-23,31186.56,0.0,Apr 2020,31186.56,34832.42321566243,66018.98321566243,2.750790967319268
2020-04-24,30632.63,0.0,Apr 2020,30632.63,34619.11382722696,65251.743827226965,2.71882265946779
2020-04-27,31089.87,0.0,Apr 2020,31089.87,35151.19451948749,66241.0645194875,2.7600443549786458
2020-04-28,31821.74,0.0,Apr 2020,31821.74,35839.12102788829,67660.8610278883,2.819202542828679
2020-04-29,32088.03,0.0,Apr 2020,32088.03,35999.78101011044,68087.81101011044,2.8369921254212684
2020-04-30,32733.85,0.0,Apr 2020,32733.85,36831.17314043022,69565.02314043022,2.898542630851259
2020-05-04,31425.47,0.0,May 2020,31425.47,35229.52712553768,66654.99712553769,2.7772915468974038
2020-05-05,31354.65,0.0,May 2020,31354.65,35145.56642043975,66500.21642043974,2.7708423508516558
2020-05-06,31419.31,0.0,May 2020,31419.31,35109.25251056337,66528.56251056337,2.77202343794014
2020-05-07,31424.62,0.0,May 2020,31424.62,35036.060871829555,66460.68087182955,2.769195036326231
2020-05-08,31283.02,0.0,May 2020,31283.02,34941.02496175062,66224.04496175062,2.7593352067396095
2020-05-11,31288.76,0.0,May 2020,31288.76,34935.35638859939,66224.11638859939,2.7593381828583077
2020-05-12,31173.35,0.0,May 2020,31173.35,34402.22654049732,65575.57654049732,2.7323156891873883
2020-05-13,31644.92,0.0,May 2020,31644.92,35302.14047780917,66947.06047780917,2.7894608532420486
2020-05-14,31032.62,0.0,May 2020,31032.62,35064.444761876926,66097.06476187693,2.7540443650782054
2020-05-15,31275.52,0.0,May 2020,31275.52,35118.6730591697,66394.1930591697,2.7664247107987374
2020-05-18,30232.88,0.0,May 2020,30232.88,34042.23134253934,64275.11134253934,2.6781296392724725
2020-05-19,30410.33,0.0,May 2020,30410.33,33838.027325295574,64248.357325295576,2.677014888553982
2020-05-20,31024.15,0.0,May 2020,31024.15,34738.78487329,65762.93487329001,2.7401222863870838
2020-05-21,31339.92,0.0,May 2020,31339.92,35025.15062687723,66365.07062687722,2.765211276119884
2020-05-22,31387.81,0.0,May 2020,31387.81,34688.03924209514,66075.84924209514,2.7531603850872974
2020-05-25,31387.81,0.0,May 2020,31387.81,,,
2020-05-26,31096.18,0.0,May 2020,31096.18,34741.83513518797,65838.01513518798,2.7432506306328324
2020-05-27,31472.2,0.0,May 2020,31472.2,34924.48926041071,66396.68926041071,2.7665287191837797
2020-05-28,31782.87,0.0,May 2020,31782.87,35248.7487536942,67031.6187536942,2.7929841147372585
2020-05-29,32268.18,0.0,May 2020,32268.18,35727.99585446281,67996.17585446281,2.8331739939359504
2020-06-01,32977.49,0.0,Jun 2020,32977.49,36871.65470501492,69849.14470501491,2.9103810293756216
2020-06-02,33185.11,0.0,Jun 2020,33185.11,37300.66869466454,70485.77869466454,2.9369074456110225
2020-06-03,33239.75,0.0,Jun 2020,33239.75,37496.2264642552,70735.9764642552,2.9473323526773
2020-06-04,33162.86,0.0,Jun 2020,33162.86,37509.8345535464,70672.6945535464,2.944695606397767
2020-06-05,33543.11,0.0,Jun 2020,33543.11,38142.32802629414,71685.43802629414,2.986893251095589
2020-06-08,34314.29,0.0,Jun 2020,34314.29,38267.39200150247,72581.68200150247,3.024236750062603
2020-06-09,33880.79,0.0,Jun 2020,33880.79,37979.54424758546,71860.33424758546,2.994180593649394
2020-06-10,34023.04,0.0,Jun 2020,34023.04,38227.65216934472,72250.69216934472,3.01044550705603
2020-06-11,33311.07,0.0,Jun 2020,33311.07,37672.624636834174,70983.69463683417,2.9576539432014237
2020-06-12,33242.99,0.0,Jun 2020,33242.99,37992.858295993676,71235.84829599367,2.9681603456664027
2020-06-15,32716.96,0.0,Jun 2020,32716.96,37662.26996559833,70379.22996559832,2.9324679152332633
2020-06-16,32925.38,0.0,Jun 2020,32925.38,37945.73387982894,70871.11387982895,2.952963078326206
2020-06-17,33283.19,0.0,Jun 2020,33283.19,38252.84921584282,71536.03921584281,2.9806683006601173
2020-06-18,33644.65,0.0,Jun 2020,33644.65,39293.03436953075,72937.68436953076,3.0390701820637815
2020-06-19,34230.42,0.0,Jun 2020,34230.42,40074.679554107825,74305.09955410782,3.0960458147544925
2020-06-22,34907.55,0.0,Jun 2020,34907.55,40494.38670958939,75401.93670958938,3.1417473628995576
2020-06-23,35211.89,0.0,Jun 2020,35211.89,40711.67284412192,75923.56284412192,3.1634817851717467
2020-06-24,34492.04,0.0,Jun 2020,34492.04,40190.24390864379,74682.28390864379,3.1117618295268246
2020-06-25,34532.29,0.0,Jun 2020,34532.29,40259.82772027205,74792.11772027204,3.1163382383446683
2020-06-26,35112.59,0.0,Jun 2020,35112.59,40479.58599692096,75592.17599692097,3.149673999871707
2020-06-29,34752.25,0.0,Jun 2020,34752.25,39868.58682369407,74620.83682369407,3.1092015343205865
2020-06-30,34590.88,0.0,Jun 2020,34590.88,39745.49869140362,74336.37869140362,3.0973491121418175
2020-07-01,35044.56,0.0,Jul 2020,35044.56,40062.18158194604,75106.74158194603,3.129447565914418
2020-07-02,35334.71,0.0,Jul 2020,35334.71,40921.754151873276,76256.46415187328,3.17735267299472
2020-07-03,35406.6,0.0,Jul 2020,35406.6,41110.05353248475,76516.65353248475,3.1881938971868644
2020-07-06,35711.46,0.0,Jul 2020,35711.46,41705.01581002931,77416.47581002931,3.2256864920845545
2020-07-07,35856.22,0.0,Jul 2020,35856.22,41332.40582730872,77188.62582730872,3.21619274280453
2020-07-08,35816.49,0.0,Jul 2020,35816.49,41027.53273854525,76844.02273854525,3.2018342807727187
2020-07-09,35982.48,0.0,Jul 2020,35982.48,41604.58754101454,77587.06754101455,3.232794480875606
2020-07-10,35935.27,0.0,Jul 2020,35935.27,41717.93223044514,77653.20223044514,3.235550092935214
2020-07-13,36387.62,0.0,Jul 2020,36387.62,41981.34478254622,78368.96478254622,3.2653735326060924
2020-07-14,35875.97,0.0,Jul 2020,35875.97,41223.233545781826,77099.20354578183,3.212466814407576
2020-07-15,36076.87,0.0,Jul 2020,36076.87,41085.65170769281,77162.52170769281,3.215105071153867
2020-07-16,36639.74,0.0,Jul 2020,36639.74,41306.32789943944,77946.06789943944,3.24775282914331
2020-07-17,37249.88,0.0,Jul 2020,37249.88,42152.925187025765,79402.80518702576,3.3084502161260736
2020-07-20,40218.75,0.0,Jul 2020,40218.75,43485.70678774928,83704.45678774928,3.4876856994895533
2020-07-21,40055.47,0.0,Jul 2020,40055.47,43760.919303491064,83816.38930349107,3.492349554312128
2020-07-22,39811.28,0.0,Jul 2020,39811.28,44094.13825987424,83905.41825987425,3.496059094161427
2020-07-23,40233.4,0.0,Jul 2020,40233.4,44548.0349743191,84781.4349743191,3.532559790596629
2020-07-24,40508.63,0.0,Jul 2020,40508.63,44597.994589270405,85106.6245892704,3.546109357886267
2020-07-27,40569.36,0.0,Jul 2020,40569.36,44727.00421574451,85296.36421574451,3.5540151756560214
2020-07-28,41128.57,0.0,Jul 2020,41128.57,45002.53151919386,86131.10151919385,3.588795896633077
2020-07-29,41200.56,0.0,Jul 2020,41200.56,45071.39211447327,86271.95211447327,3.5946646714363863
2020-07-30,40887.24,0.0,Jul 2020,40887.24,44077.328052356446,84964.56805235645,3.5401903355148523
2020-08-03,41420.18,0.0,Aug 2020,41420.18,43987.80825826573,85407.98825826573,3.558666177427739
2020-08-04,42150.61,0.0,Aug 2020,42150.61,44962.65413230177,87113.26413230176,3.6297193388459066
2020-08-05,42396.01,0.0,Aug 2020,42396.01,45124.51165904575,87520.52165904574,3.646688402460239
2020-08-06,43100.26,0.0,Aug 2020,43100.26,46147.5875240997,89247.84752409969,3.718660313504154
2020-08-07,43371.79,0.0,Aug 2020,43371.79,47079.97801585702,90451.76801585703,3.7688236673273763
2020-08-10,43593.08,0.0,Aug 2020,43593.08,47066.88771424403,90659.96771424403,3.777498654760168
2020-08-11,43336.63,0.0,Aug 2020,43336.63,46957.87208827967,90294.50208827967,3.762270920344986
2020-08-12,43288.49,0.0,Aug 2020,43288.49,46577.18967849351,89865.6796784935,3.7444033199372293
2020-08-13,43656.74,0.0,Aug 2020,43656.74,47100.179597369846,90756.91959736985,3.7815383165570773
2020-08-14,43145.12,0.0,Aug 2020,43145.12,47301.76096012353,90446.88096012353,3.768620040005147
2020-08-17,43331.68,0.0,Aug 2020,43331.68,47668.20581943371,90999.88581943371,3.791661909143071
2020-08-18,43488.48,0.0,Aug 2020,43488.48,48303.13371907196,91791.61371907196,3.8246505716279984
2020-08-19,43988.34,0.0,Aug 2020,43988.34,48694.17557406743,92682.51557406742,3.8617714822528093
2020-08-20,44021.02,0.0,Aug 2020,44021.02,48409.711205252206,92430.7312052522,3.8512804668855085
2020-08-21,44460.85,0.0,Aug 2020,44460.85,48834.18934902986,93295.03934902986,3.8872933062095774
2020-08-24,44746.82,0.0,Aug 2020,44746.82,49559.04247765873,94305.86247765872,3.9294109365691137
2020-08-25,44661.02,0.0,Aug 2020,44661.02,49189.13462047056,93850.15462047057,3.9104231091862736
2020-08-26,44851.16,0.0,Aug 2020,44851.16,49561.950741546316,94413.11074154632,3.9338796142310968
2020-08-27,45009.05,0.0,Aug 2020,45009.05,49508.60222347153,94517.65222347152,3.9382355093113133
2020-08-28,44813.73,0.0,Aug 2020,44813.73,49404.501693875565,94218.23169387557,3.925759653911482
2020-08-31,43417.36,0.0,Aug 2020,43417.36,47852.174010196475,91269.53401019648,3.8028972504248535
2020-09-01,42745.77,0.0,Sep 2020,42745.77,48340.81044067675,91086.58044067674,3.7952741850281977
2020-09-02,43067.2,0.0,Sep 2020,43067.2,48968.336327837096,92035.5363278371,3.8348140136598787
2020-09-03,43617.5,0.0,Sep 2020,43617.5,48989.88442619585,92607.38442619584,3.8586410177581603
2020-09-04,42972.62,0.0,Sep 2020,42972.62,48308.07830852909,91280.6983085291,3.803362429522046
2020-09-07,42644.22,0.0,Sep 2020,42644.22,47790.05004834595,90434.27004834595,3.7680945853477477
2020-09-08,42626.88,0.0,Sep 2020,42626.88,47492.245091267505,90119.1250912675,3.7549635454694794
2020-09-09,42265.52,0.0,Sep 2020,42265.52,47597.937317184646,89863.45731718464,3.7443107215493603
2020-09-10,42752.83,0.0,Sep 2020,42752.83,48478.85433862145,91231.68433862145,3.8013201807758934
2020-09-11,43119.3,0.0,Sep 2020,43119.3,48734.926284769186,91854.22628476919,3.8272594285320496
2020-09-14,44703.21,0.0,Sep 2020,44703.21,49940.560641737306,94643.7706417373,3.9434904434057207
2020-09-15,44954.48,0.0,Sep 2020,44954.48,50392.99514629203,95347.47514629204,3.972811464428835
2020-09-16,45289.18,0.0,Sep 2020,45289.18,50693.82882627226,95983.00882627227,3.999292034428011
2020-09-17,45542.69,0.0,Sep 2020,45542.69,50269.81054304669,95812.50054304668,3.992187522626945
2020-09-18,45959.6,0.0,Sep 2020,45959.6,50104.90733072248,96064.50733072248,4.00268780544677
2020-09-21,44621.76,0.0,Sep 2020,44621.76,48611.99986000339,93233.7598600034,3.884739994166808
2020-09-22,44200.89,0.0,Sep 2020,44200.89,47566.227355913354,91767.11735591336,3.823629889829723
2020-09-23,44370.92,0.0,Sep 2020,44370.92,47549.81960350138,91920.73960350138,3.8300308168125574
2020-09-24,43021.2,0.0,Sep 2020,43021.2,46191.78128906417,89212.98128906416,3.717207553711007
2020-09-25,43778.19,0.0,Sep 2020,43778.19,47463.22644903651,91241.41644903651,3.801725685376521
2020-09-28,44140.01,0.0,Sep 2020,44140.01,48381.25982421891,92521.2698242189,3.8550529093424544
2020-09-29,43655.36,0.0,Sep 2020,43655.36,48664.11366621834,92319.47366621834,3.846644736092431
2020-09-30,43757.87,0.0,Sep 2020,43757.87,48473.24139797771,92231.11139797771,3.842962974915738
2020-10-01,44292.94,0.0,Oct 2020,44292.94,48880.78227870324,93173.72227870324,3.8822384282793014
2020-10-05,44791.81,0.0,Oct 2020,44791.81,48839.157093900336,93630.96709390034,3.901290295579181
2020-10-06,45123.45,0.0,Oct 2020,45123.45,48994.20889795448,94117.65889795448,3.9215691207481034
2020-10-07,44791.58,0.0,Oct 2020,44791.58,48779.5201863868,93571.1001863868,3.89879584109945
2020-10-08,44942.38,0.0,Oct 2020,44942.38,48783.11077777798,93725.49077777797,3.9052287824074154
2020-10-09,44863.45,0.0,Oct 2020,44863.45,48671.64619653495,93535.09619653496,3.897295674855623
2020-10-12,44792.58,0.0,Oct 2020,44792.58,48606.988517884354,93399.56851788436,3.8916486882451813
2020-10-13,45335.16,0.0,Oct 2020,45335.16,48639.950347829494,93975.1103478295,3.915629597826229
2020-10-14,45120.18,0.0,Oct 2020,45120.18,48783.967473057375,93904.14747305738,3.9126728113773908
2020-10-15,44292.85,0.0,Oct 2020,44292.85,47867.439995370834,92160.28999537084,3.8400120831404516
2020-10-16,44942.17,0.0,Oct 2020,44942.17,48557.009594174655,93499.17959417465,3.895799149757277
2020-10-19,45001.22,0.0,Oct 2020,45001.22,48719.24529397731,93720.46529397731,3.9050193872490544
2020-10-20,45356.79,0.0,Oct 2020,45356.79,48821.11785617251,94177.9078561725,3.9240794940071875
2020-10-21,45446.14,0.0,Oct 2020,45446.14,48993.138712211185,94439.27871221118,3.9349699463421324
2020-10-22,45552.58,0.0,Oct 2020,45552.58,49111.50564833669,94664.0856483367,3.944336902014029
2020-10-23,45714.42,0.0,Oct 2020,45714.42,49310.60830608988,95025.02830608988,3.9593761794204116
2020-10-26,44774.13,0.0,Oct 2020,44774.13,48376.65770081601,93150.787700816,3.8812828208673333
2020-10-27,44841.25,0.0,Oct 2020,44841.25,48872.4611883977,93713.71118839769,3.9047379661832373
2020-10-28,44623.99,0.0,Oct 2020,44623.99,48659.0144683892,93283.0044683892,3.88679185284955
2020-10-29,44293.08,0.0,Oct 2020,44293.08,48603.70700247199,92896.78700247199,3.870699458436333
2020-10-30,44121.95,0.0,Oct 2020,44121.95,48844.28924500672,92966.23924500673,3.8735933018752804
2020-11-02,44106.92,0.0,Nov 2020,44106.92,48359.1084699316,92466.0284699316,3.8527511862471497
2020-11-03,44229.47,0.0,Nov 2020,44229.47,48306.00833938242,92535.47833938242,3.8556449308076006
2020-11-04,44818.62,0.0,Nov 2020,44818.62,48522.02741473537,93340.64741473537,3.8891936422806404
2020-11-05,45613.91,0.0,Nov 2020,45613.91,50233.87477319195,95847.78477319196,3.9936576988829984
2020-11-06,45789.85,0.0,Nov 2020,45789.85,51038.94646441554,96828.79646441553,4.034533186017314
2020-11-09,46339.04,0.0,Nov 2020,46339.04,51663.38056243815,98002.42056243814,4.083434190101589
2020-11-10,44997.57,0.0,Nov 2020,44997.57,51132.60857867615,96130.17857867615,4.005424107444839
2020-11-11,45527.39,0.0,Nov 2020,45527.39,51233.63372231648,96761.02372231649,4.031709321763187
2020-11-12,45881.37,0.0,Nov 2020,45881.37,51762.472697689824,97643.84269768983,4.068493445737077
2020-11-13,45992.67,0.0,Nov 2020,45992.67,52325.54997599196,98318.21997599196,4.096592498999665
2020-11-17,46269.16,0.0,Nov 2020,46269.16,53069.341848507625,99338.50184850763,4.139104243687818
2020-11-18,46330.26,0.0,Nov 2020,46330.26,53308.9159511081,99639.1759511081,4.151632331296171
2020-11-19,45895.58,0.0,Nov 2020,45895.58,53223.919521379736,99119.49952137974,4.129979146724156
2020-11-20,46107.7,0.0,Nov 2020,46107.7,53201.05725660766,99308.75725660766,4.137864885691986
2020-11-23,46821.61,0.0,Nov 2020,46821.61,54081.40140398234,100903.01140398234,4.204292141832598
2020-11-24,47253.69,0.0,Nov 2020,47253.69,54504.11210894661,101757.8021089466,4.239908421206109
2020-11-25,46769.67,0.0,Nov 2020,46769.67,53870.78764208591,100640.45764208591,4.19335240175358
2020-11-26,46876.71,0.0,Nov 2020,46876.71,54225.04489045021,101101.75489045022,4.212573120435426
2020-11-27,47713.39,0.0,Nov 2020,47713.39,55603.96112065682,103317.35112065682,4.304889630027367
2020-12-01,48329.53,0.0,Dec 2020,48329.53,55550.240528096656,103879.77052809665,4.328323772004027
2020-12-02,48713.61,0.0,Dec 2020,48713.61,56457.98470539344,105171.59470539345,4.382149779391394
2020-12-03,49180.54,0.0,Dec 2020,49180.54,57086.43714446356,106266.97714446357,4.427790714352649
2020-12-04,49564.96,0.0,Dec 2020,49564.96,57385.8021198156,106950.7621198156,4.456281754992316
2020-12-07,50420.47,0.0,Dec 2020,50420.47,57863.709773256116,108284.17977325612,4.511840823885672
2020-12-08,50146.24,0.0,Dec 2020,50146.24,57824.60120799711,107970.84120799712,4.498785050333213
2020-12-09,50379.0,0.0,Dec 2020,50379.0,57877.51237422048,108256.51237422047,4.51068801559252
2020-12-10,50164.97,0.0,Dec 2020,50164.97,57232.74030800982,107397.71030800982,4.474904596167076
2020-12-11,50634.6,0.0,Dec 2020,50634.6,57386.65499817311,108021.2549981731,4.500885624923879
2020-12-14,50415.46,0.0,Dec 2020,50415.46,57619.998581014974,108035.45858101497,4.5014774408756235
2020-12-15,50256.91,0.0,Dec 2020,50256.91,57648.45632729557,107905.36632729557,4.496056930303983
2020-12-16,50263.83,0.0,Dec 2020,50263.83,57993.11368518672,108256.94368518672,4.51070598688278
2020-12-17,50503.29,0.0,Dec 2020,50503.29,58195.32093781652,108698.61093781653,4.529108789075688
2020-12-18,50560.97,0.0,Dec 2020,50560.97,57958.27697788059,108519.2469778806,4.521635290745025
2020-12-21,48613.22,0.0,Dec 2020,48613.22,55446.0406558863,104059.2606558863,4.335802527328596
2020-12-22,49601.22,0.0,Dec 2020,49601.22,55894.63922515039,105495.8592251504,4.395660801047933
2020-12-23,50296.76,0.0,Dec 2020,50296.76,57103.97167853028,107400.73167853028,4.475030486605428
2020-12-24,50646.17,0.0,Dec 2020,50646.17,57298.67134906708,107944.84134906708,4.497701722877795
2020-12-28,51066.26,0.0,Dec 2020,51066.26,57924.43245145134,108990.69245145135,4.541278852143806
2020-12-29,51118.07,0.0,Dec 2020,51118.07,57954.061290241596,109072.1312902416,4.5446721370934
2020-12-30,51147.23,0.0,Dec 2020,51147.23,58256.84836118263,109404.07836118263,4.558503265049277
2020-12-31,50901.48,0.0,Dec 2020,50901.48,58528.03572049405,109429.51572049406,4.5595631550205855
2021-01-01,51271.52,0.0,Jan 2021,51271.52,58995.67180805188,110267.19180805187,4.594466325335494
2021-01-04,52077.41,0.0,Jan 2021,52077.41,61074.34749336764,113151.75749336765,4.714656562223652
2021-01-05,53037.67,0.0,Jan 2021,53037.67,62495.89109060983,115533.56109060983,4.813898378775409
2021-01-06,52735.37,0.0,Jan 2021,52735.37,62171.92589314967,114907.29589314968,4.787803995547903
2021-01-07,52858.1,0.0,Jan 2021,52858.1,62232.68648597306,115090.78648597306,4.795449436915544
2021-01-08,54063.79,0.0,Jan 2021,54063.79,63010.75356052875,117074.54356052875,4.878105981688698
2021-01-11,54503.41,0.0,Jan 2021,54503.41,62830.78880340915,117334.19880340915,4.888924950142048
2021-01-12,54341.15,0.0,Jan 2021,54341.15,62776.7435382091,117117.8935382091,4.879912230758713
2021-01-13,54117.12,0.0,Jan 2021,54117.12,62739.36888292289,116856.48888292289,4.869020370121787
2021-01-14,53768.72,0.0,Jan 2021,53768.72,62667.92688591291,116436.64688591291,4.851526953579705
2021-01-15,53022.67,0.0,Jan 2021,53022.67,62012.48717663732,115035.15717663732,4.793131549026556
2021-01-18,52434.58,0.0,Jan 2021,52434.58,60739.14492905164,113173.72492905165,4.715571872043819
2021-01-19,52985.4,0.0,Jan 2021,52985.4,61770.21550956158,114755.61550956158,4.781483979565066
2021-01-20,53238.37,0.0,Jan 2021,53238.37,62094.227570696334,115332.59757069634,4.805524898779014
2021-01-21,52500.15,0.0,Jan 2021,52500.15,61591.840436888626,114091.99043688862,4.753832934870359
2021-01-22,51964.52,0.0,Jan 2021,51964.52,60353.8971558802,112318.41715588019,4.679934048161675
2021-01-25,51768.91,0.0,Jan 2021,51768.91,59919.154751363945,111688.06475136394,4.653669364640164
2021-01-27,51570.89,0.0,Jan 2021,51570.89,59062.21665146776,110633.10665146777,4.60971277714449
2021-01-28,51270.07,0.0,Jan 2021,51270.07,59185.641513566356,110455.71151356635,4.602321313065264
2021-01-29,51151.99,0.0,Jan 2021,51151.99,58706.53993689581,109858.52993689581,4.577438747370659
2021-02-01,51476.3,0.0,Feb 2021,51476.3,60217.61656015541,111693.91656015541,4.653913190006476
2021-02-02,51987.35,0.0,Feb 2021,51987.35,61075.98192067601,113063.331920676,4.7109721633615
2021-02-03,52579.93,0.0,Feb 2021,52579.93,61690.813529830695,114270.7435298307,4.761280980409612
2021-02-04,52522.98,0.0,Feb 2021,52522.98,62373.79273130499,114896.77273130498,4.787365530471041
2021-02-05,52262.99,0.0,Feb 2021,52262.99,61960.39699888662,114223.38699888662,4.759307791620276
2021-02-08,52989.64,0.0,Feb 2021,52989.64,62684.568834531805,115674.2088345318,4.8197587014388255
2021-02-09,52812.52,0.0,Feb 2021,52812.52,62677.859673676125,115490.37967367613,4.8120991530698385
2021-02-10,52762.2,0.0,Feb 2021,52762.2,63047.92888399685,115810.12888399685,4.825422036833202
2021-02-11,53083.78,0.0,Feb 2021,53083.78,63845.34459354899,116929.12459354899,4.872046858064541
2021-02-12,53149.01,0.0,Feb 2021,53149.01,63739.31064955602,116888.32064955603,4.870346693731501
2021-02-15,52679.77,0.0,Feb 2021,52679.77,63705.03793679749,116384.80793679749,4.849366997366562
2021-02-16,52818.86,0.0,Feb 2021,52818.86,63987.641366207696,116806.5013662077,4.866937556925321
2021-02-17,52439.95,0.0,Feb 2021,52439.95,63933.004274483676,116372.95427448367,4.848873094770153
2021-02-18,52965.72,0.0,Feb 2021,52965.72,64070.19989931822,117035.91989931822,4.876496662471593
2021-02-19,52310.68,0.0,Feb 2021,52310.68,63161.573790870665,115472.25379087066,4.811343907952944
2021-02-22,52130.74,0.0,Feb 2021,52130.74,62655.861673213265,114786.60167321327,4.7827750697172196
2021-02-23,52348.48,0.0,Feb 2021,52348.48,63469.56151980975,115818.04151980975,4.8257517299920725
2021-02-24,52380.78,0.0,Feb 2021,52380.78,63900.4727511696,116281.2527511696,4.8450521979653995
2021-02-25,52667.25,0.0,Feb 2021,52667.25,65417.146214332184,118084.39621433218,4.920183175597175
2021-02-26,51843.45,0.0,Feb 2021,51843.45,64625.196099403336,116468.64609940333,4.852860254141805
2021-03-01,52549.66,0.0,Mar 2021,52549.66,65328.335652121095,117877.9956521211,4.911583152171713
2021-03-02,53531.34,0.0,Mar 2021,53531.34,66499.76633124598,120031.10633124597,5.001296097135249
2021-03-03,53601.89,0.0,Mar 2021,53601.89,68282.75491200438,121884.64491200438,5.078526871333516
2021-03-04,53623.55,0.0,Mar 2021,53623.55,68553.9229762438,122177.47297624381,5.090728040676825
2021-03-05,52926.61,0.0,Mar 2021,52926.61,67470.57776586499,120397.18776586499,5.016549490244374
2021-03-08,53011.55,0.0,Mar 2021,53011.55,67672.49529207859,120684.04529207859,5.028501887169941
2021-03-09,53139.19,0.0,Mar 2021,53139.19,66814.06260982844,119953.25260982844,4.998052192076186
2021-03-10,53650.38,0.0,Mar 2021,53650.38,67300.41031360872,120950.79031360871,5.03961626306703
2021-03-12,53712.56,0.0,Mar 2021,53712.56,67088.14624667124,120800.70624667124,5.033362760277968
2021-03-15,53842.41,0.0,Mar 2021,53842.41,66496.06582378742,120338.47582378742,5.014103159324476
2021-03-16,54225.16,0.0,Mar 2021,54225.16,66167.44751739461,120392.60751739462,5.016358646558109
2021-03-17,53525.07,0.0,Mar 2021,53525.07,65509.82007748677,119034.89007748678,4.959787086561949
2021-03-18,52649.16,0.0,Mar 2021,52649.16,64989.85293266566,117639.01293266566,4.901625538861069
2021-03-19,52576.53,0.0,Mar 2021,52576.53,66105.88787285656,118682.41787285656,4.945100744702357
2021-03-22,53201.62,0.0,Mar 2021,53201.62,66573.49177671697,119775.11177671698,4.990629657363208
2021-03-23,53561.11,0.0,Mar 2021,53561.11,67616.24774865794,121177.35774865795,5.0490565728607475
2021-03-24,52874.14,0.0,Mar 2021,52874.14,66144.24089722442,119018.38089722442,4.959099204051017
2021-03-25,52170.82,0.0,Mar 2021,52170.82,65514.15741715039,117684.9774171504,4.9035407257146
2021-03-26,52500.82,0.0,Mar 2021,52500.82,66545.22152238183,119046.04152238183,4.960251730099243
2021-03-30,53428.92,0.0,Mar 2021,53428.92,68223.37279069841,121652.29279069841,5.068845532945767
2021-03-31,53199.84,0.0,Mar 2021,53199.84,68374.35302105833,121574.19302105832,5.06559137587743
2021-04-01,53733.9,0.0,Apr 2021,53733.9,69774.95819242306,123508.85819242307,5.146202424684295
2021-04-05,53609.04,0.0,Apr 2021,53609.04,68198.0241406767,121807.0641406767,5.075294339194862
2021-04-06,54279.35,0.0,Apr 2021,54279.35,69048.81682713982,123328.16682713982,5.138673617797493
2021-04-07,55394.22,0.0,Apr 2021,55394.22,70599.39295985216,125993.61295985217,5.249733873327173
2021-04-08,56126.09,0.0,Apr 2021,56126.09,72055.07817088402,128181.16817088402,5.340882007120167
2021-04-09,56534.78,0.0,Apr 2021,56534.78,72069.22463058031,128604.00463058031,5.358500192940847
2021-04-12,54850.95,0.0,Apr 2021,54850.95,68708.6544559398,123559.6044559398,5.148316852330825
2021-04-13,55159.38,0.0,Apr 2021,55159.38,69704.8452060143,124864.2252060143,5.202676050250595
2021-04-15,54655.9,0.0,Apr 2021,54655.9,70023.91117643165,124679.81117643166,5.194992132351319
2021-04-16,55076.99,0.0,Apr 2021,55076.99,70480.49709825413,125557.48709825412,5.231561962427255
2021-04-19,54467.14,0.0,Apr 2021,54467.14,69317.38707338356,123784.52707338356,5.157688628057649
2021-04-20,54771.33,0.0,Apr 2021,54771.33,69764.61376276946,124535.94376276946,5.18899765678206
2021-04-22,55040.3,0.0,Apr 2021,55040.3,70264.19040012582,125304.49040012583,5.221020433338576
2021-04-23,55136.87,0.0,Apr 2021,55136.87,71167.22400942261,126304.09400942261,5.262670583725942
2021-04-26,55871.19,0.0,Apr 2021,55871.19,72472.91310026741,128344.10310026741,5.347670962511142
2021-04-27,57774.19,0.0,Apr 2021,57774.19,75744.83546519367,133519.02546519367,5.563292727716403
2021-04-28,57722.03,0.0,Apr 2021,57722.03,75240.36291768312,132962.39291768312,5.540099704903463
2021-04-29,57841.42,0.0,Apr 2021,57841.42,77035.43252629973,134876.8525262997,5.619868855262488
2021-04-30,58123.06,0.0,Apr 2021,58123.06,78232.5338065365,136355.59380653652,5.681483075272355
2021-05-03,58242.5,0.0,May 2021,58242.5,80046.63063209911,138289.1306320991,5.762047109670797
2021-05-04,57782.64,0.0,May 2021,57782.64,78558.8637022296,136341.5037022296,5.6808959875928995
2021-05-05,57852.05,0.0,May 2021,57852.05,79353.89814383123,137205.94814383122,5.716914505992968
2021-05-06,58763.51,0.0,May 2021,58763.51,80766.75854879878,139530.26854879878,5.813761189533282
2021-05-07,58774.23,0.0,May 2021,58774.23,81136.3769558536,139910.6069558536,5.829608623160567
2021-05-10,59533.09,0.0,May 2021,59533.09,82798.35588287243,142331.44588287245,5.930476911786352
2021-05-11,60194.62,0.0,May 2021,60194.62,84177.80089001083,144372.42089001084,6.015517537083785
2021-05-12,60572.55,0.0,May 2021,60572.55,84273.05322826751,144845.60322826752,6.0352334678444794
2021-05-14,59864.81,0.0,May 2021,59864.81,82316.05159766505,142180.86159766506,5.924202566569377
2021-05-17,59940.36,0.0,May 2021,59940.36,82752.29088858707,142692.65088858706,5.945527120357794
