Date,NIFTY 50,NIFTY MIDCAP150 QUALITY 50,NIFTY FINANCIAL SERVICES,NIFTY MIDSMALL INDIA CONSUMPTION,NIFTY INFRASTRUCTURE,NIFTY MIDSMALL IT & TELECOM,NIFTY MNC,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY QUALITY LOW-VOLATILITY 30,NIFTY100 ESG SECTOR LEADERS,NIFTY METAL,NIFTY REALTY,NIFTY MIDCAP 150,NIFTY MIDSMALL HEALTHCARE,NIFTY100 LOW VOLATILITY 30,NIFTY LOW VOLATILITY 50,NIFTY CONSUMER DURABLES,NIFTY CPSE,NIFTY HIGH BETA 50,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY GROWTH SECTORS 15,NIFTY TATA GROUP,NIFTY FMCG,NIFTY TRANSPORTATION & LOGISTICS,NIFTY PSU BANK,NIFTY200 ALPHA 30,NIFTY SME EMERGE,NIFTY100 ENHANCED ESG,NIFTY100 LIQUID 15,NIFTY100 ESG,NIFTY SMALLCAP 100,NIFTY PSE,NIFTY NEXT 50,NIFTY PRIVATE BANK,NIFTY CORE HOUSING,NIFTY MIDCAP LIQUID 15,NIFTY50 SHARIAH,NIFTY MIDCAP150 MOMENTUM 50,NIFTY REITS & INVITS,NIFTY SMALLCAP250 QUALITY 50,NIFTY INDIA DEFENCE,NIFTY100 QUALITY 30,NIFTY 200,NIFTY ENERGY,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MEDIA,NIFTY INDIA DIGITAL,NIFTY FINANCIAL SERVICES 25/50,NIFTY INDIA CONSUMPTION,NIFTY50 VALUE 20,NIFTY MOBILITY,NIFTY TATA GROUP 25% CAP,NIFTY SHARIAH 25,NIFTY100 ALPHA 30,NIFTY MIDCAP SELECT,NIFTY50 EQUAL WEIGHT,NIFTY200 MOMENTUM 30,NIFTY OIL & GAS,NIFTY NON-CYCLICAL CONSUMER,NIFTY MICROCAP 250,NIFTY COMMODITIES,NIFTY AUTO,NIFTY PHARMA,NIFTY SMALLCAP 50,NIFTY100 EQUAL WEIGHT,NIFTY MAHINDRA GROUP,NIFTY IT,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY HOUSING,NIFTY500 VALUE 50,NIFTY HEALTHCARE INDEX,NIFTY MIDCAP 50,NIFTY SMALLCAP 250,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY SERVICES SECTOR,NIFTY 100,NIFTY MIDCAP 100,NIFTY ALPHA 50,NIFTY INDIA MANUFACTURING,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY500 MULTICAP 50:25:25,NIFTY200 QUALITY 30,NIFTY BANK,NIFTY TOTAL MARKET,NIFTY500 SHARIAH,NIFTY ADITYA BIRLA GROUP
2019-03-08,11035.4,9995.55,11619.6,5741.41,3038.55,2338.16,13201.65,7125.63,8170.96,1859.6,2947.95,236.5,6197.55,12350.03,8563.25,9892.74,14517.5,2119.1,1616.73,11340.69,6203.1,6546.04,29945.75,7463.57,2937.3,7242.29,1490.39,2116.4,3765.35,2079.3,6350.0,3383.15,27458.2,15845.4,6646.86,4043.85,2411.31,13759.72,,7858.68,729.55,2638.05,5788.8,15352.55,7853.84,2461.25,3337.45,11647.31,4786.65,5358.9,6902.07,4611.54,4197.64,6858.39,4418.87,12178.8,,4883.88,6330.87,5489.59,3434.1,8582.6,9021.85,3082.7,13009.0,11657.51,15408.7,5865.75,5726.2,9211.05,4567.33,4259.05,5141.66,4795.5,5253.8,11840.15,15182.25,11225.0,17379.15,11820.1,4829.78,9337.46,2608.35,5743.74,9549.95,27761.8,5108.99,2895.53,3342.11
2019-03-11,11168.05,10205.85,11721.05,5888.42,3111.85,2354.96,13428.45,7221.42,8284.42,1883.16,3028.85,238.65,6317.8,12624.22,8665.1,10036.13,14814.23,2164.95,1661.07,11471.15,6292.4,6562.77,30256.4,7632.76,3006.95,7333.63,1501.91,2144.34,3855.1,2107.14,6501.1,3470.05,28087.55,15960.25,6783.55,4153.7,2450.73,13921.21,,7971.72,741.83,2675.3,5871.8,15770.95,8035.69,2481.55,3399.42,11797.51,4883.2,5427.45,7073.56,4672.63,4279.83,6981.96,4527.73,12393.7,,5020.91,6474.19,5575.16,3517.45,8782.7,9155.05,3163.9,13269.65,11761.3,15388.5,5978.5,5820.05,9345.6,4643.08,4372.79,5214.65,4912.1,5352.65,12049.35,15292.4,11375.7,17750.45,11961.15,4942.18,9461.25,2641.9,5837.28,9699.9,27966.65,5183.71,2948.08,3419.12
2019-03-12,11301.2,10259.62,11895.45,5918.8,3168.75,2364.35,13517.0,7257.68,8338.68,1903.69,3043.05,244.9,6354.0,12679.29,8715.6,10087.8,15038.02,2161.8,1672.06,11575.67,6341.0,6586.79,30480.8,7662.02,3001.25,7383.51,1514.71,2167.34,3893.65,2131.45,6585.45,3476.4,28208.3,16257.9,6844.9,4135.85,2464.56,14030.01,,8052.93,747.94,2688.75,5931.6,15991.15,8043.3,2534.45,3423.31,11922.03,4933.0,5450.9,7103.71,4723.78,4295.95,7042.38,4532.79,12494.75,,5068.01,6556.92,5641.65,3533.25,8802.9,9274.8,3208.1,13352.55,11782.43,15384.55,6022.4,5868.6,9440.85,4694.0,4388.79,5280.44,4917.95,5410.25,12094.33,15472.15,11499.95,17831.95,12031.8,4977.33,9532.1,2645.65,5893.29,9741.2,28443.7,5236.73,2966.77,3442.69
2019-03-13,11341.7,10183.22,12034.15,5875.55,3142.65,2363.69,13407.35,7259.27,8342.91,1906.9,2985.75,246.35,6324.3,12520.19,8705.35,10049.79,14972.3,2126.85,1667.59,11584.78,6306.0,6544.05,30451.6,7664.29,3050.6,7367.33,1512.86,2172.62,3869.05,2136.38,6571.45,3443.35,28047.85,16463.25,6812.89,4121.1,2455.71,13928.18,,8039.22,759.39,2706.15,5940.25,16041.8,8026.87,2482.65,3399.29,12008.82,4905.95,5443.65,7108.46,4686.08,4267.65,7034.56,4513.63,12455.65,,5060.18,6509.93,5600.06,3499.7,8767.55,9100.25,3197.9,13292.7,11658.66,15342.9,5996.3,5861.8,9450.25,4676.01,4363.0,5183.58,4884.6,5390.65,12126.59,15593.0,11527.2,17733.45,11975.4,4947.44,9537.17,2633.5,5887.99,9712.35,28884.3,5241.05,2954.3,3399.76
2019-03-14,11343.25,10184.86,12027.3,5884.52,3142.65,2368.67,13388.0,7255.97,8336.14,1903.83,3002.05,251.8,6324.6,12605.12,8695.4,10044.69,14986.74,2167.25,1668.58,11587.15,6305.95,6512.14,30467.3,7618.88,3041.9,7359.89,1514.15,2172.51,3889.45,2135.83,6568.5,3459.8,27942.1,16507.0,6810.54,4123.25,2453.04,13939.46,,8027.19,763.55,2706.2,5938.9,16024.95,8048.83,2491.75,3380.17,12004.99,4903.15,5438.4,7072.42,4672.8,4266.2,7042.28,4519.61,12475.0,,5067.14,6517.8,5586.42,3509.5,8725.5,9184.9,3198.8,13280.45,11636.59,15260.45,5995.6,5860.72,9447.2,4679.29,4384.82,5219.87,4890.1,5388.15,12145.1,15591.75,11522.9,17748.5,11943.4,4937.29,9519.0,2634.3,5886.18,9697.65,28923.1,5239.16,2946.75,3383.6
2019-03-15,11426.85,10188.75,12206.4,5913.71,3173.25,2342.85,13304.05,7271.85,8331.63,1913.35,3008.25,251.6,6364.85,12651.97,8733.6,10090.61,15019.61,2223.8,1671.36,11637.64,6257.15,6639.17,29953.4,7639.69,3098.95,7385.71,1512.38,2183.44,3911.55,2147.42,6535.65,3537.95,27907.65,16769.35,6798.48,4169.85,2467.71,14008.34,,7982.57,757.84,2707.1,5976.2,16046.2,8157.44,2503.95,3383.19,12161.4,4873.55,5484.4,7095.2,4715.77,4272.12,7060.75,4564.55,12574.4,,5106.79,6471.15,5533.25,3536.25,8748.05,9221.75,3195.7,13343.6,11798.52,15546.6,6011.4,5897.66,9499.4,4703.2,4438.88,5239.48,4932.8,5360.25,12264.03,15828.2,11595.05,17863.25,11968.55,4953.91,9516.16,2658.0,5906.06,9694.5,29381.45,5266.51,2954.07,3368.25
2019-03-18,11462.2,10117.64,12269.95,5903.58,3164.1,2322.53,13238.65,7258.36,8322.4,1915.1,3028.4,258.7,6343.75,12629.18,8747.55,10095.67,14985.07,2239.85,1676.51,11661.93,6236.05,6612.93,30172.3,7568.9,3117.9,7412.29,1511.34,2193.03,3932.0,2155.45,6545.25,3569.7,27970.7,16915.55,6821.69,4156.85,2472.21,13917.41,,7963.55,765.75,2708.9,5990.15,16333.15,8149.17,2521.55,3333.25,12206.09,4862.6,5488.55,7061.68,4729.64,4289.35,7067.02,4539.26,12615.9,,5181.2,6489.9,5518.31,3569.8,8627.05,9204.95,3201.2,13372.9,11640.16,15359.45,5994.65,5897.22,9516.7,4727.02,4476.03,5232.35,4923.0,5351.35,12291.42,15841.1,11629.75,17814.4,11950.2,4945.34,9505.2,2659.8,5907.66,9656.4,29596.1,5275.6,2953.69,3369.38
2019-03-19,11532.4,10145.45,12314.85,5903.59,3171.95,2340.39,13237.1,7284.64,8337.94,1927.54,3027.4,259.0,6378.45,12658.04,8784.0,10146.42,15100.33,2266.0,1700.88,11705.23,6243.65,6621.41,30433.15,7524.26,3176.3,7442.73,1515.45,2206.14,3953.2,2168.16,6610.75,3606.85,28058.65,17001.9,6858.37,4178.25,2487.38,13964.8,,7985.0,775.62,2715.55,6025.35,16593.9,8243.01,2539.35,3371.8,12247.59,4874.4,5536.05,7036.91,4741.9,4300.73,7076.14,4564.8,12677.45,,5246.77,6527.54,5527.51,3594.6,8567.05,9244.6,3237.25,13435.4,11664.23,15495.55,6025.45,5930.17,9570.15,4749.11,4533.24,5262.93,4962.95,5374.95,12320.96,15938.4,11696.5,17936.95,12002.0,4952.74,9540.62,2681.3,5939.11,9681.25,29767.85,5304.81,2968.75,3387.67
2019-03-20,11521.05,10114.47,12351.05,5869.25,3162.5,2354.82,13192.35,7259.35,8310.08,1931.87,2996.1,265.3,6353.5,12617.63,8751.15,10095.81,15063.35,2194.2,1699.65,11685.47,6192.1,6579.46,30297.35,7459.3,3190.05,7421.5,1514.21,2206.92,3947.35,2168.67,6590.75,3509.8,27964.1,16986.2,6878.25,4148.8,2464.01,13969.49,,7983.9,777.46,2705.5,6014.95,16397.4,8204.95,2453.55,3381.14,12260.33,4840.95,5512.5,6969.07,4689.31,4264.44,7033.6,4540.09,12587.6,,5154.86,6498.7,5510.33,3537.45,8445.1,9264.5,3223.0,13371.6,11557.98,15599.25,6002.95,5914.9,9553.0,4722.73,4466.33,5284.65,4934.25,5356.85,12302.17,15974.35,11681.3,17847.0,12012.95,4915.85,9510.48,2663.3,5924.53,9636.3,29832.2,5295.19,2949.0,3386.7
2019-03-22,11456.9,10107.77,12261.6,5839.31,3185.9,2350.26,13128.8,7219.95,8270.55,1921.48,2983.2,266.95,6327.05,12524.23,8726.4,10087.78,15044.7,2191.4,1678.03,11665.76,6163.5,6549.12,30198.85,7384.2,3124.2,7390.69,1514.83,2194.37,3919.7,2156.52,6541.1,3485.9,27760.0,16879.1,6892.45,4099.85,2455.24,13942.18,,7946.58,766.67,2694.15,5979.95,16152.3,8162.5,2409.8,3351.37,12169.92,4821.0,5482.9,6884.03,4668.34,4246.54,6963.64,4499.11,12529.8,,5077.39,6485.45,5473.57,3530.0,8336.6,9199.35,3191.0,13276.2,11537.82,15551.1,5975.8,5885.18,9500.05,4745.0,4404.45,5242.52,4897.45,5328.6,12231.9,15901.65,11613.55,17741.15,11954.6,4875.02,9465.38,2649.8,5893.38,9602.95,29582.5,5265.72,2936.68,3380.32
2019-03-25,11354.25,10060.12,12136.1,5790.68,3158.85,2324.86,12984.1,7190.75,8196.05,1902.92,2949.65,261.8,6276.5,12485.55,8673.15,10024.84,14920.32,2262.3,1649.03,11566.57,6103.6,6483.13,29921.45,7308.36,3082.6,7342.3,1507.74,2171.06,3886.3,2132.9,6436.25,3557.3,27423.25,16664.35,6798.34,4103.65,2460.69,13839.51,,7890.75,762.93,2675.85,5925.15,16147.9,8112.02,2343.35,3306.14,12066.73,4766.3,5464.4,6823.96,4623.98,4233.66,6895.33,4489.06,12444.8,,5121.86,6406.18,5380.63,3525.8,8238.55,9170.15,3138.1,13146.35,11401.75,15416.85,5921.65,5833.97,9411.65,4692.03,4431.36,5226.11,4884.7,5268.2,12121.8,15743.85,11504.75,17606.15,11834.1,4835.71,9383.9,2646.6,5837.73,9550.75,29281.2,5215.91,2925.65,3312.11
2019-03-26,11483.25,10138.0,12323.45,5838.58,3190.1,2324.11,13085.5,7240.39,8258.33,1919.1,2980.6,264.05,6336.9,12549.04,8750.6,10118.52,15114.25,2277.25,1686.33,11672.16,6130.95,6501.46,29957.8,7357.57,3178.95,7434.11,1503.44,2193.36,3952.5,2155.96,6510.75,3588.0,27681.75,17012.35,6887.93,4140.4,2476.67,13987.48,,7945.77,774.61,2701.75,5991.2,16541.35,8192.93,2363.4,3306.63,12217.18,4800.6,5504.55,6880.68,4662.28,4256.94,6994.43,4544.61,12578.55,,5199.77,6469.1,5411.58,3573.65,8287.25,9245.0,3177.8,13280.25,11349.98,15356.6,5975.95,5894.58,9512.6,4762.18,4471.26,5263.97,4956.45,5311.4,12247.31,15924.4,11632.65,17806.25,11932.85,4879.93,9476.68,2657.9,5896.26,9616.05,29882.15,5271.35,2949.26,3353.54
2019-03-27,11445.05,10181.49,12302.85,5825.82,3165.4,2325.26,13097.8,7225.49,8245.91,1911.95,2982.1,262.85,6371.85,12494.32,8714.25,10106.25,15172.69,2255.95,1700.04,11620.44,6091.5,6463.12,29891.35,7314.51,3229.4,7401.26,1494.02,2189.27,3970.75,2150.98,6591.75,3549.9,27623.2,17108.55,6870.54,4145.3,2464.67,14010.48,,8013.69,777.37,2708.8,5977.85,16330.1,8294.71,2385.65,3304.38,12265.26,4773.45,5484.95,6831.78,4643.9,4236.89,6973.92,4576.8,12559.45,,5153.33,6442.42,5437.66,3553.3,8215.35,9148.8,3216.05,13269.4,11306.23,15339.4,6017.65,5900.75,9501.8,4744.81,4456.55,5216.71,4974.1,5365.05,12316.36,15919.2,11595.65,17898.5,11917.2,4862.88,9457.82,2653.0,5909.69,9571.7,30019.8,5265.97,2946.16,3328.22
2019-03-28,11570.0,10234.47,12474.35,5890.81,3197.6,2337.68,13171.1,7265.94,8307.14,1934.83,2973.7,266.65,6442.95,12602.45,8751.35,10167.79,15401.5,2244.2,1733.33,11677.43,6132.55,6542.26,30243.25,7361.25,3346.25,7443.44,1500.91,2211.08,4037.95,2173.39,6653.65,3543.7,27873.05,17336.75,6972.63,4190.1,2475.27,14215.68,,8046.75,778.31,2736.55,6041.4,16384.5,8470.93,2468.65,3334.38,12489.45,4817.45,5523.55,6881.15,4667.28,4258.89,7042.75,4608.94,12688.45,,5178.53,6513.42,5475.18,3557.3,8234.25,9199.4,3248.45,13402.3,11330.01,15566.75,6078.05,5965.62,9601.95,4783.33,4480.33,5248.05,5024.85,5406.15,12518.76,16138.25,11719.35,18083.45,12105.65,4887.25,9519.32,2678.05,5968.91,9639.5,30420.55,5321.09,2960.81,3314.6
2019-03-29,11623.9,10324.98,12544.15,5951.42,3207.9,2339.57,13359.1,7310.94,8343.89,1947.72,3044.15,269.2,6503.95,12714.78,8789.3,10236.82,15528.0,2269.75,1754.66,11719.25,6144.05,6575.24,30321.4,7440.79,3339.35,7487.05,1504.88,2224.69,4078.5,2187.42,6672.55,3584.6,28281.9,17315.55,7092.15,4247.3,2503.75,14290.05,,8125.62,784.69,2742.5,6079.95,16484.0,8543.32,2496.6,3352.26,12591.25,4855.4,5555.3,6943.51,4724.04,4312.45,7099.13,4648.89,12785.85,,5231.28,6548.33,5511.28,3625.8,8335.35,9346.55,3257.3,13551.5,11449.78,15628.2,6128.7,6011.71,9663.7,4837.55,4561.25,5332.33,5077.85,5438.8,12633.52,16197.35,11789.2,18258.5,12187.9,4963.11,9561.33,2701.25,6009.83,9684.7,30426.8,5355.33,2996.44,3389.6
2019-04-01,11669.15,10366.09,12499.65,6009.81,3238.65,2356.48,13365.85,7337.8,8348.38,1956.77,3102.3,267.2,6522.55,12755.79,8802.9,10249.73,15484.89,2242.3,1769.26,11748.84,6127.95,6667.49,30193.15,7498.46,3384.85,7505.57,1518.0,2233.26,4113.5,2195.89,6737.85,3565.9,28334.0,17225.25,7103.1,4255.75,2502.3,14359.41,,8176.86,783.81,2742.4,6102.6,16532.1,8582.92,2481.0,3381.95,12538.85,4849.95,5604.35,7001.02,4790.27,4308.53,7124.08,4666.2,12824.35,,5233.71,6531.29,5584.26,3641.75,8414.35,9375.4,3288.45,13597.2,11410.53,15840.65,6159.7,6031.23,9702.0,4856.16,4590.9,5346.31,5096.9,5490.6,12620.37,16221.8,11832.65,18333.05,12210.65,4992.3,9597.97,2703.25,6039.5,9707.3,30326.5,5377.46,3004.27,3434.87
2019-04-02,11713.2,10319.83,12538.6,6026.93,3249.1,2343.04,13313.7,7346.8,8354.71,1965.52,3089.1,273.4,6525.2,12719.54,8822.55,10259.69,15423.3,2249.4,1767.06,11793.23,6126.5,6803.13,30073.15,7558.02,3425.1,7518.71,1521.89,2239.67,4154.55,2202.48,6723.65,3575.2,28137.0,17226.7,7116.09,4256.8,2498.62,14363.46,,8163.42,780.31,2752.05,6115.95,16523.5,8571.17,2459.45,3393.13,12570.29,4846.2,5625.85,7050.38,4870.53,4297.64,7140.52,4658.45,12866.85,,5209.16,6521.43,5568.14,3620.65,8504.3,9296.95,3275.6,13590.65,11484.32,15988.4,6159.6,6039.7,9720.8,4849.12,4600.69,5304.99,5102.85,5485.8,12705.71,16322.65,11861.4,18338.9,12220.65,4988.86,9596.93,2707.15,6046.11,9708.8,30354.25,5387.4,2998.33,3383.64
2019-04-03,11643.95,10253.86,12506.8,5985.87,3208.0,2334.61,13314.1,7329.43,8346.25,1953.25,3085.0,272.6,6462.75,12682.98,8813.5,10239.36,15386.89,2221.9,1748.29,11777.3,6106.5,6786.03,29969.0,7511.37,3332.1,7493.84,1526.51,2226.97,4126.3,2188.57,6651.65,3526.75,28033.15,17101.5,7114.88,4229.95,2474.2,14248.01,,8098.61,776.93,2746.85,6077.75,16258.65,8451.92,2401.85,3369.7,12567.82,4826.75,5585.6,6994.94,4840.32,4257.17,7105.68,4607.81,12783.9,,5109.58,6477.37,5526.41,3585.55,8480.65,9180.3,3237.55,13532.05,11332.29,15962.95,6100.7,5993.75,9658.4,4820.52,4532.54,5252.87,5036.15,5433.4,12751.65,16251.75,11794.6,18136.2,12169.15,4950.07,9578.43,2687.25,6000.18,9688.8,30093.3,5352.71,2974.62,3329.16
2019-04-04,11598.0,10251.28,12499.7,6011.46,3202.15,2320.35,13314.2,7316.66,8351.73,1947.99,3071.9,272.4,6453.6,12714.56,8806.2,10216.93,15385.63,2228.7,1737.03,11757.29,6088.9,6643.94,29998.7,7557.73,3318.2,7490.68,1537.41,2218.2,4140.2,2179.75,6620.2,3517.45,28020.55,16961.6,7183.77,4223.65,2471.72,14229.11,,8020.81,774.49,2739.95,6057.55,16120.6,8419.11,2428.0,3339.85,12557.41,4850.15,5526.15,7028.77,4811.27,4267.2,7080.49,4596.18,12782.75,,5057.9,6507.38,5504.57,3581.85,8536.35,9263.4,3225.6,13519.7,11258.45,15744.8,6085.5,5979.21,9626.65,4821.07,4512.28,5291.74,5026.5,5408.1,12767.0,16171.75,11753.5,18098.75,12135.55,4954.51,9569.8,2676.3,5980.6,9700.65,29904.9,5335.06,2969.99,3313.19
2019-04-05,11665.95,10304.7,12594.95,6024.49,3208.3,2333.94,13343.35,7340.64,8374.2,1956.09,3132.35,276.0,6497.9,12679.14,8829.95,10268.3,15404.77,2243.5,1759.99,11774.57,6123.85,6738.0,29869.15,7584.88,3294.9,7508.1,1541.92,2231.93,4159.15,2192.82,6686.35,3529.0,28143.05,17111.8,7254.06,4276.65,2482.98,14285.95,,8090.08,776.7,2749.25,6093.6,16171.45,8556.42,2440.85,3371.09,12688.81,4837.45,5564.45,7058.49,4865.92,4280.43,7119.78,4653.9,12862.75,,5101.49,6489.6,5555.06,3627.35,8564.6,9271.55,3254.0,13596.45,11313.76,15923.05,6131.65,6016.71,9684.95,4861.01,4573.48,5289.35,5079.25,5457.0,12944.62,16300.2,11820.1,18246.35,12213.05,4985.4,9584.24,2691.6,6021.33,9713.15,30084.65,5367.65,2981.29,3409.3
2019-04-08,11604.5,10279.09,12504.05,5987.12,3207.65,2329.5,13291.6,7323.62,8343.44,1948.49,3101.7,269.95,6451.9,12607.94,8820.3,10237.94,15334.0,2221.85,1736.91,11760.91,6084.55,6779.71,29804.45,7527.45,3258.7,7478.01,1526.14,2221.07,4099.35,2182.56,6650.3,3496.4,28039.3,16971.95,7173.86,4250.2,2472.91,14192.11,,8072.92,773.74,2733.4,6060.7,15983.3,8442.77,2415.8,3389.27,12576.01,4830.45,5554.1,6987.36,4862.81,4255.33,7091.52,4614.17,12766.05,,5024.98,6465.83,5548.79,3594.6,8526.3,9243.9,3235.65,13520.1,11403.19,16028.25,6096.3,5980.11,9634.4,4832.71,4517.27,5267.64,5037.65,5439.95,12797.77,16241.55,11760.1,18101.75,12131.95,4951.0,9556.49,2683.6,5990.69,9697.85,29845.3,5340.07,2969.65,3418.37
2019-04-09,11671.95,10251.77,12568.1,5973.5,3204.0,2339.45,13381.1,7362.08,8382.06,1956.97,3133.65,273.75,6457.55,12647.98,8864.3,10277.82,15259.57,2245.0,1749.12,11790.71,6128.05,6832.02,30019.25,7600.14,3312.0,7505.01,1528.57,2231.82,4138.25,2193.95,6655.95,3520.4,28146.45,17146.05,7135.9,4273.0,2481.06,14260.47,,8040.8,777.67,2748.3,6091.6,16068.25,8480.96,2410.75,3388.65,12611.14,4842.55,5600.2,7056.04,4887.18,4263.08,7117.53,4643.21,12853.1,,5052.82,6450.91,5532.64,3615.65,8622.8,9333.3,3239.15,13587.55,11426.95,16121.6,6097.55,5999.4,9677.75,4831.65,4574.82,5317.52,5066.65,5433.75,12785.01,16333.25,11825.65,18127.05,12173.5,4992.94,9599.11,2698.8,6006.98,9741.4,30113.85,5363.36,2974.75,3416.8
2019-04-10,11584.3,10245.96,12426.65,5950.78,3182.95,2346.47,13378.6,7331.38,8337.75,1940.87,3105.2,276.85,6445.95,12654.4,8827.95,10239.31,15271.14,2244.45,1743.5,11747.69,6111.85,6727.9,29994.95,7630.2,3277.7,7484.24,1530.88,2217.01,4118.7,2179.98,6677.35,3514.65,28056.8,16990.5,7065.93,4242.2,2470.65,14276.08,,8032.72,781.31,2727.85,6052.3,16026.9,8445.95,2404.05,3365.2,12497.0,4826.05,5565.0,7079.93,4877.04,4244.66,7090.92,4617.06,12811.0,,5042.18,6410.85,5523.32,3597.95,8644.5,9407.9,3252.5,13534.8,11443.21,15999.15,6093.55,5973.39,9622.95,4786.24,4573.89,5349.62,5039.35,5442.65,12677.22,16139.05,11743.9,18075.65,12159.65,4997.91,9549.58,2687.15,5985.93,9693.9,29803.5,5333.36,2968.72,3378.19
2019-04-11,11596.7,10285.97,12450.0,5970.32,3195.7,2366.3,13389.5,7341.36,8352.35,1943.73,3067.45,274.85,6448.65,12652.84,8839.8,10255.22,15335.09,2253.1,1745.2,11754.79,6134.8,6687.5,30151.15,7652.29,3275.6,7491.94,1536.78,2219.89,4121.35,2182.22,6694.3,3525.35,28148.55,16946.95,7095.92,4251.15,2476.37,14252.84,,8005.28,779.56,2732.6,6060.25,16159.15,8459.03,2408.6,3353.41,12554.77,4849.35,5555.6,7108.1,4877.26,4258.47,7090.28,4627.66,12826.6,,5090.08,6437.03,5517.78,3600.55,8690.05,9391.15,3249.05,13562.05,11424.96,15874.75,6096.9,5978.69,9634.55,4796.52,4585.29,5340.73,5030.7,5447.15,12785.91,16115.65,11760.0,18091.95,12172.2,4998.35,9551.95,2688.35,5991.9,9690.15,29786.1,5339.58,2973.69,3381.94
2019-04-12,11643.45,10316.5,12495.6,6023.17,3194.25,2360.28,13471.8,7377.4,8411.43,1946.48,3071.6,275.7,6472.75,12692.38,8887.7,10305.84,15295.72,2250.2,1750.82,11808.66,6157.85,6668.38,30533.7,7714.26,3302.25,7510.07,1532.02,2222.67,4127.2,2185.83,6740.2,3540.35,28271.1,17032.2,7113.99,4282.85,2485.53,14284.91,,8027.43,780.33,2744.75,6085.0,16169.75,8479.28,2442.85,3350.63,12588.6,4891.15,5566.55,7162.48,4860.54,4278.97,7105.61,4656.25,12870.7,,5095.47,6466.59,5531.53,3602.8,8777.45,9426.45,3274.0,13617.0,11492.9,15911.1,6124.4,6002.1,9674.6,4810.51,4597.13,5359.94,5062.2,5480.15,12781.23,16171.9,11807.85,18167.9,12228.7,5018.26,9604.61,2703.0,6018.78,9745.75,29938.55,5361.61,2985.63,3386.35
2019-04-15,11690.35,10411.4,12535.3,6055.09,3203.0,2372.77,13502.35,7429.3,8463.29,1953.57,3141.35,280.25,6505.2,12718.88,8965.45,10358.95,15388.97,2262.95,1759.71,11864.82,6197.65,6933.05,30547.4,7834.39,3289.2,7546.11,1531.92,2234.37,4151.95,2196.06,6782.75,3548.55,28389.5,17120.9,7141.04,4305.05,2498.78,14363.42,,8066.91,775.99,2759.65,6110.5,16114.45,8474.1,2433.25,3387.96,12597.4,4907.95,5607.7,7270.07,4994.94,4303.39,7139.21,4674.92,12957.95,,5074.54,6489.09,5555.28,3630.2,8911.6,9417.75,3294.55,13695.8,11626.28,16113.7,6156.25,6029.41,9716.5,4841.68,4633.92,5357.45,5083.65,5510.65,12758.61,16240.65,11856.45,18253.5,12268.0,5059.81,9680.85,2715.85,6047.08,9828.75,30104.25,5384.84,3001.64,3458.01
2019-04-16,11787.15,10410.77,12663.3,6066.65,3240.7,2362.04,13565.3,7468.59,8512.66,1964.53,3149.9,277.45,6513.1,12720.59,9011.55,10402.31,15578.8,2278.75,1757.28,11924.66,6262.2,6990.49,30742.6,7905.26,3280.1,7584.27,1540.72,2247.61,4177.4,2211.17,6782.5,3561.35,28542.45,17411.0,7194.95,4294.1,2522.51,14398.01,,8072.13,775.7,2782.4,6153.05,16203.55,8488.91,2433.9,3396.13,12695.21,4953.1,5626.1,7334.34,5029.64,4337.0,7167.84,4679.79,13047.75,,5115.27,6550.19,5555.91,3657.4,8983.55,9417.8,3292.1,13776.05,11668.3,16084.9,6167.45,6056.76,9781.4,4890.52,4644.54,5356.57,5087.95,5527.45,12779.33,16375.2,11950.05,18248.45,12306.0,5073.04,9727.3,2727.8,6077.37,9888.0,30531.35,5420.14,3020.54,3512.72
2019-04-18,11752.8,10329.16,12567.3,5994.47,3195.6,2349.98,13478.4,7451.03,8462.04,1963.06,3109.85,270.4,6458.25,12677.6,8972.2,10366.7,15598.21,2272.75,1719.46,11872.05,6201.35,7028.11,30558.95,7885.98,3212.65,7566.79,1533.52,2243.85,4138.0,2207.96,6679.4,3556.1,28419.55,17230.9,7133.15,4262.9,2516.96,14289.66,,7978.55,764.13,2765.65,6129.8,16336.25,8420.3,2380.1,3375.95,12600.21,4933.65,5638.4,7335.75,5032.58,4329.89,7175.16,4647.38,12972.2,,5178.16,6510.67,5510.71,3645.15,8972.65,9409.9,3240.3,13709.35,11635.15,16079.3,6108.45,6021.73,9738.7,4855.67,4602.18,5348.36,5034.0,5461.85,12675.94,16246.45,11913.35,18077.85,12276.1,5058.31,9689.02,2713.9,6037.26,9860.95,30223.4,5396.1,3007.39,3456.93
