Date,Open,High,Low,Close,Adj Close,Volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-02-06,127.8600006,129.0500031,127.5500031,128.9400024,128.9400024,348705.0,,,,,,
2020-02-07,129.1499939,129.1499939,127.7399979,128.1900024,128.1900024,512906.0,,,,,,
2020-02-10,129.8500061,129.8500061,127.3099976,127.9100037,127.9100037,371411.0,,,,,,
2020-02-11,128.0500031,129.9499969,128.0500031,128.3000031,128.3000031,301763.0,,,,,,
2020-02-12,128.8500061,129.3500061,128.6000061,129.1900024,129.1900024,244082.0,,,,,,
2020-02-13,129.5399933,129.5399933,128.5,129.3000031,129.3000031,491397.0,,,,,,
2020-02-14,129.5399933,129.6900024,128.0899963,128.3800049,128.3800049,435089.0,,,,,,
2020-02-17,128.9199982,129.0,127.6999969,127.8399963,127.8399963,254024.0,,,,,,
2020-02-18,126.9499969,128.5,126.5500031,127.3399963,127.3399963,569499.0,,,,,,
2020-02-19,127.9499969,128.6999969,127.0,128.5899963,128.5899963,463260.0,,,,,,
2020-02-20,128.5500031,128.8000031,128.0,128.3600006,128.3600006,354821.0,,,,,,
2020-02-24,128.4100037,128.4100037,125.5,125.7300034,125.7300034,3544077.0,,,,,,
2020-02-25,126.3499985,126.4000015,125.1100006,125.3399963,125.3399963,587395.0,,,,,,
2020-02-26,125.3899994,125.3899994,123.8000031,124.0400009,124.0400009,2733254.0,,,,,,
2020-02-27,123.5500031,124.4899979,122.5400009,123.6399994,123.6399994,1863612.0,,,,,,
2020-02-28,121.6500015,122.9400024,119.1100006,119.2900009,119.2900009,8148034.0,,,,,,
2020-03-02,122.0500031,122.0500031,117.2099991,118.3899994,118.3899994,2355594.0,,,,,,
2020-03-03,119.4400024,121.0100021,118.5500031,120.4000015,120.4000015,1810345.0,,,,,,
2020-03-04,121.4000015,121.4000015,117.9100037,119.5199966,119.5199966,2300345.0,,,,,,
2020-03-05,142.9499969,142.9499969,118.5999985,119.75,119.75,513870.0,,,,,,
2020-03-06,118.4899979,118.4899979,115.5999985,117.1800003,117.1800003,3370046.0,,,,,,
2020-03-09,116.4899979,116.4899979,109.7399979,111.6200027,111.6200027,8020071.0,,,,,,
2020-03-11,111.4899979,112.5,110.1999969,111.3099976,111.3099976,3831170.0,,,,,,
2020-03-12,110.0,110.0,101.0500031,102.9899979,102.9899979,10397243.0,,,,,,
2020-03-13,91.26000214,120.8499985,91.26000214,106.3600006,106.3600006,8805565.0,,,,,,
2020-03-16,107.4899979,107.4899979,100.0,102.3700027,102.3700027,5403873.0,,,,,,
2020-03-17,102.5500031,105.0,97.25,99.19999695,99.19999695,4118897.0,,,,,,
2020-03-18,100.9000015,102.8000031,92.19999695,96.08000183,96.08000183,6548497.0,,,,,,
2020-03-19,94.5,94.5,87.0,89.47000122,89.47000122,9073817.0,,,,,,
2020-03-20,99.87999725,99.87999725,88.0,92.97000122,92.97000122,5442253.0,,,,,,
2020-03-23,87.0,94.83000183,81.0,83.51999664,83.51999664,8143705.0,,,,,,
2020-03-24,86.0,90.0,83.06999969,85.0,85.0,8341374.0,,,,,,
2020-03-25,85.0,90.0,84.0,89.45999908,89.45999908,4949333.0,,,,,,
2020-03-26,92.0,94.80000305,84.0,92.68000031,92.68000031,5221001.0,,,,,,
2020-03-27,93.0,96.40000153,90.87000275,91.26000214,91.26000214,4258490.0,,,,,,
2020-03-30,90.0,92.5,88.65000153,89.16999817,89.16999817,4813354.0,,,,,,
2020-03-31,90.0,92.65000153,89.69999695,91.94000244,91.94000244,3736401.0,,,,,,
2020-04-01,91.94000244,91.94000244,89.0,89.34999847,89.34999847,2782739.0,,,,,,
2020-04-03,90.0,91.19999695,86.34999847,86.58999634,86.58999634,4260702.0,,,,,,
2020-04-07,90.0,92.80000305,88.25,92.41000366,92.41000366,4840105.0,,,,,,
2020-04-08,91.0,98.0,90.65000153,92.81999969,92.81999969,5210533.0,,,,,,
2020-04-09,93.94999695,96.5,93.40000153,96.23000336,96.23000336,4706256.0,,,,,,
2020-04-13,96.94999695,96.94999695,94.08000183,95.62000275,95.62000275,2175060.0,,,,,,
2020-04-15,97.0,97.90000153,94.55000305,95.19999695,95.19999695,2756785.0,,,,,,
2020-04-16,96.0,96.0,94.0,95.68000031,95.68000031,1777655.0,,,,,,
2020-04-17,98.0,98.69999695,96.40000153,98.20999908,98.20999908,2622443.0,,,,,,
2020-04-20,100.0999985,100.9599991,97.80000305,97.98999786,97.98999786,2279271.0,,,,,,
2020-04-21,91.09999847,105.9899979,91.09999847,95.59999847,95.59999847,2146145.0,,,,,,
2020-04-22,102.0,102.0,94.05000305,97.37999725,97.37999725,1728534.0,,,,,,
2020-04-23,96.27999878,98.84999847,96.27999878,98.62000275,98.62000275,1573782.0,,,,,,
2020-04-24,97.09999847,98.13999939,96.09999847,97.09999847,97.09999847,6117467.0,,,,,,
2020-04-27,97.15000153,99.05000305,97.09999847,98.43000031,98.43000031,2031629.0,,,,,,
2020-04-28,100.0999985,100.0999985,98.30000305,99.34999847,99.34999847,1050246.0,,,,,,
2020-04-29,100.0,101.6999969,99.40000153,101.1200027,101.1200027,2746729.0,,,,,,
2020-04-30,102.0,104.6900024,101.6100006,104.1800003,104.1800003,3783682.0,,,,,,
2020-05-04,104.1800003,104.2099991,98.12000275,98.80000305,98.80000305,4248986.0,,,,,,
2020-05-05,95.80000305,102.5,92.90000153,97.65000153,97.65000153,2950518.0,,,,,,
2020-05-06,98.5,99.0,96.76000214,98.5,98.5,1654503.0,,,,,,
2020-05-07,98.05000305,99.0,97.09999847,97.59999847,97.59999847,1921850.0,,,,,,
2020-05-08,98.48999786,99.36000061,98.0,98.12000275,98.12000275,871200.0,,,,,,
2020-05-11,98.98999786,99.97000122,98.01000214,98.20999908,98.20999908,1212126.0,,,,,,
2020-05-12,98.19000244,98.84999847,96.20999908,97.95999908,97.95999908,1596323.0,,,,,,
2020-05-13,95.90000153,106.8000031,95.90000153,99.69000244,99.69000244,3330046.0,,,,,,
2020-05-14,97.69999695,99.38999939,97.11000061,97.41999817,97.41999817,1975805.0,,,,,,
2020-05-15,97.5,98.90000153,96.37000275,97.08000183,97.08000183,2010254.0,,,,,,
2020-05-18,97.84999847,97.90000153,93.75,93.93000031,93.93000031,4744785.0,,,,,,
2020-05-19,95.01000214,95.98999786,94.19999695,94.33999634,94.33999634,3341472.0,,,,,,
2020-05-20,95.65000153,96.79000092,94.01999664,96.25,96.25,1980862.0,,,,,,
2020-05-21,97.44999695,97.45999908,95.5,96.69000244,96.69000244,1286795.0,,,,,,
2020-05-22,99.0,99.0,94.80000305,96.11000061,96.11000061,1872380.0,,,,,,
2020-05-26,98.0,98.0,84.59999847,96.20999908,96.20999908,2194246.0,,,,,,
2020-05-27,96.94999695,98.79000092,95.51999664,98.59999847,98.59999847,2916839.0,,,,,,
2020-05-28,98.94999695,100.6999969,98.69999695,100.3700027,100.3700027,2933846.0,,,,,,
2020-05-29,99.90000153,101.7600021,98.80000305,101.3799973,101.3799973,2556487.0,,,,,,
2020-06-01,102.0,105.2799988,102.0,104.4199982,104.4199982,3862486.0,,,,,,
2020-06-02,102.0,106.0,95.0,105.8899994,105.8899994,2967917.0,,,,,,
2020-06-03,106.8799973,107.8399963,106.1100006,106.3600006,106.3600006,3693773.0,,,,,,
2020-06-04,106.3600006,107.1699982,105.0999985,106.2699966,106.2699966,2256015.0,,,,,,
2020-06-05,106.2699966,107.9499969,106.25,107.6600037,107.6600037,1847782.0,,,,,,
2020-06-08,108.5,109.4499969,107.6699982,108.0999985,108.0999985,2765914.0,,,,,,
2020-06-09,109.0,109.0999985,106.5999985,106.8499985,106.8499985,2356586.0,,,,,,
2020-06-10,107.4000015,107.9000015,104.2099991,107.5199966,107.5199966,1833936.0,,,,,,
2020-06-11,107.0500031,107.8799973,105.1100006,105.3000031,105.3000031,2105891.0,,,,,,
2020-06-12,103.8700027,105.9100037,102.1999969,105.7200012,105.7200012,4921933.0,,,,,,
2020-06-15,105.6500015,105.7200012,103.3899994,104.5100021,104.5100021,3330215.0,,,,,,
2020-06-16,106.25,106.8700027,103.3700027,105.2099991,105.2099991,3829031.0,,,,,,
2020-06-17,104.9300003,106.0,104.3199997,104.9199982,104.9199982,4345818.0,,,,,,
2020-06-18,105.3799973,107.1999969,104.0999985,106.9700012,106.9700012,2874162.0,,,,,,
2020-06-19,107.8000031,109.0,106.0999985,108.7900009,108.7900009,4181289.0,,,,,,
2020-06-22,109.8000031,110.2900009,108.7099991,109.5599976,109.5599976,3664305.0,,,,,,
2020-06-23,110.0,111.2799988,109.25,111.0,111.0,3164075.0,,,,,,
2020-06-24,111.0,111.9100037,109.2200012,109.5299988,109.5299988,4180669.0,,,,,,
2020-06-25,109.0,109.9499969,108.0100021,109.0500031,109.0500031,5601668.0,,,,,,
2020-06-26,109.5800018,110.5999985,109.3300018,110.2399979,110.2399979,2440079.0,,,,,,
2020-06-29,110.2399979,111.0999985,108.7200012,109.7399979,109.7399979,1966389.0,,,,,,
2020-06-30,110.9499969,110.9499969,109.25,109.5199966,109.5199966,1667919.0,,,,,,
2020-07-01,110.9199982,111.1999969,108.75,111.0400009,111.0400009,1781342.0,,,,,,
2020-07-02,111.1100006,112.4700012,111.1100006,112.0999985,112.0999985,2697856.0,,,,,,
2020-07-03,112.6500015,112.8899994,112.1399994,112.5100021,112.5100021,1736490.0,,,,,,
2020-07-06,113.8799973,114.5599976,112.8000031,114.2799988,114.2799988,2874049.0,,,,,,
2020-07-07,114.2799988,114.9700012,113.4300003,114.6500015,114.6500015,2472941.0,,,,,,
2020-07-08,114.6500015,115.1999969,113.5999985,113.8499985,113.8499985,1888826.0,,,,,,
2020-07-09,113.8499985,115.1999969,113.8499985,115.0699997,115.0699997,1791188.0,,,,,,
2020-07-10,114.0999985,115.0699997,113.8600006,114.3799973,114.3799973,1703310.0,,,,,,
2020-07-13,117.0,117.0,114.2600021,114.8600006,114.8600006,2318031.0,,,,,,
2020-07-14,114.7900009,115.0999985,112.4000015,112.9300003,112.9300003,3298092.0,,,,,,
2020-07-15,113.9899979,114.9899979,112.6100006,112.9700012,112.9700012,3082694.0,,,,,,
2020-07-16,113.9899979,114.2399979,112.5299988,114.0800018,114.0800018,1849501.0,,,,,,
2020-07-17,114.9000015,116.1699982,114.1500015,115.8099976,115.8099976,2349481.0,,,,,,
2020-07-20,116.0999985,118.0,116.0500031,117.0599976,117.0599976,2990564.0,,,,,,
2020-07-21,117.1600037,118.7300034,116.8000031,118.5400009,118.5400009,3251989.0,,,,,,
2020-07-22,119.0,119.1999969,117.3499985,118.1100006,118.1100006,2531693.0,,,,,,
2020-07-23,118.9800034,119.1999969,117.1100006,119.0800018,119.0800018,1948030.0,,,,,,
2020-07-24,118.3000031,119.3000031,117.7099991,118.9899979,118.9899979,2172268.0,,,,,,
2020-07-27,118.9899979,119.9499969,118.0,118.3899994,118.3899994,1759243.0,,,,,,
2020-07-28,119.25,120.1900024,117.6999969,120.0199966,120.0199966,1684385.0,,,,,,
2020-07-29,135.6000061,135.6000061,118.8000031,119.2600021,119.2600021,1794840.0,,,,,,
2020-07-30,120.4499969,120.4499969,117.7900009,117.9599991,117.9599991,1906742.0,,,,,,
2020-07-31,116.0100021,118.5999985,116.0100021,118.0199966,118.0199966,1481516.0,,,,,,
2020-08-03,118.0199966,119.5,116.0500031,116.1699982,116.1699982,2746972.0,,,,,,
2020-08-04,116.3000031,118.1500015,116.25,118.0,118.0,1291694.0,,,,,,
2020-08-05,118.0199966,119.2399979,117.6399994,118.0299988,118.0299988,1407090.0,,,,,,
2020-08-06,118.9499969,119.6800003,118.1800003,119.0199966,119.0199966,1615399.0,,,,,,
2020-08-07,119.5999985,119.6500015,118.1600037,119.3499985,119.3499985,776576.0,,,,,,
2020-08-10,119.0999985,120.3899994,119.0999985,119.9700012,119.9700012,1036138.0,,,,,,
2020-08-11,120.9000015,120.9800034,120.0500031,120.4400024,120.4400024,755382.0,,,,,,
2020-08-12,120.25,120.75,119.2699966,120.3300018,120.3300018,892620.0,,,,,,
2020-08-13,121.2699966,121.4400024,119.9100037,120.4899979,120.4899979,1022353.0,,,,,,
2020-08-14,121.0,121.2699966,118.3300018,119.2600021,119.2600021,1546537.0,,,,,,
2020-08-17,120.4499969,120.9000015,119.0,119.8799973,119.8799973,1696680.0,,,,,,
2020-08-18,120.1500015,121.0699997,119.3000031,120.9700012,120.9700012,1675189.0,,,,,,
2020-08-19,122.5,122.5,121.0,121.1299973,121.1299973,3338356.0,,,,,,
2020-08-20,120.4499969,120.8199997,119.3300018,120.4199982,120.4199982,4239875.0,,,,,,
2020-08-21,121.9899979,121.9899979,120.5,121.1100006,121.1100006,684750.0,,,,,,
2020-08-24,122.4899979,139.3000031,121.1100006,122.0,122.0,1136194.0,,,,,,
2020-08-25,122.9800034,124.9899979,121.3600006,121.9300003,121.9300003,975015.0,,,,,,
2020-08-26,135.0,135.0,121.8000031,122.75,122.75,965666.0,,,,,,
2020-08-27,139.0,139.0,122.5500031,122.9100037,122.9100037,1149699.0,,,,,,
2020-08-28,129.0,129.0,122.9000015,124.0400009,124.0400009,1532042.0,,,,,,
2020-08-31,139.0,139.0,120.4499969,121.0299988,121.0299988,3949062.0,,,,,,
2020-09-01,134.8800049,134.8800049,120.0,122.1500015,122.1500015,1354038.0,,,,,,
2020-09-02,125.0,125.0,121.5599976,122.75,122.75,1206221.0,,,,,,
2020-09-03,129.8800049,129.8800049,122.1100006,122.7300034,122.7300034,990151.0,,,,,,
2020-09-04,121.25,122.0500031,102.2600021,121.1200027,121.1200027,1497942.0,,,,,,
2020-09-07,134.8800049,134.8800049,119.0,121.2699966,121.2699966,1011218.0,,,,,,
2020-09-08,133.8800049,133.8800049,120.6500015,120.8499985,120.8499985,1193139.0,,,,,,
2020-09-09,120.75,120.75,115.0500031,120.3399963,120.3399963,1567827.0,,,,,,
2020-09-10,129.0,129.0,116.8000031,121.9400024,121.9400024,1180882.0,,,,,,
2020-09-11,134.8800049,134.8800049,121.5400009,122.1299973,122.1299973,1149380.0,,,,,,
2020-09-14,127.0,127.0,121.5199966,122.1299973,122.1299973,1051377.0,,,,,,
2020-09-15,127.0,127.0,122.0999985,122.9000015,122.9000015,1137606.0,,,,,,
2020-09-16,141.3000031,141.3000031,120.0,123.7099991,123.7099991,1142239.0,,,,,,
2020-09-17,125.6600037,125.6600037,122.0,122.7200012,122.7200012,886681.0,,,,,,
2020-09-18,130.0,130.0,111.6999969,122.6600037,122.6600037,631382.0,,,,,,
2020-09-21,127.4000015,127.4000015,118.8499985,119.9199982,119.9199982,1765426.0,,,,,,
2020-09-22,115.0,125.0,115.0,118.9100037,118.9100037,1654611.0,,,,,,
2020-09-23,130.0,130.0,117.8000031,118.9499969,118.9499969,1291468.0,,,,,,
2020-09-24,120.0,120.0,115.5599976,115.7600021,115.7600021,2545877.0,,,,,,
2020-09-25,116.8499985,118.1100006,115.0,117.8700027,117.8700027,1640520.0,,,,,,
2020-09-28,120.0,120.0,117.9100037,119.75,119.75,1311060.0,,,,,,
2020-09-29,130.0,130.0,119.4100037,119.8199997,119.8199997,1496013.0,,,,,,
2020-09-30,122.0,122.4199982,118.5500031,119.9300003,119.9300003,1045812.0,,,,,,
2020-10-01,120.5,121.7399979,119.7200012,121.6100006,121.6100006,1429823.0,,,,,,
2020-10-05,125.0,125.0,120.0500031,122.3799973,122.3799973,2450876.0,,,,,,
2020-10-06,124.0,124.1999969,120.0,124.0299988,124.0299988,1563246.0,,,,,,
2020-10-07,127.4499969,127.4499969,116.5999985,124.8899994,124.8899994,1645537.0,,,,,,
2020-10-08,127.0,127.0,123.3000031,125.9100037,125.9100037,2178562.0,,,,,,
2020-10-09,130.0,130.0,125.6999969,126.9899979,126.9899979,2170213.0,,,,,,
2020-10-12,124.0,128.1000061,124.0,126.9599991,126.9599991,2384129.0,,,,,,
2020-10-13,129.0,130.0,126.0,127.0199966,127.0199966,1505033.0,,,,,,
2020-10-14,127.5500031,127.6900024,125.8000031,127.4199982,127.4199982,1702320.0,,,,,,
2020-10-15,128.0,128.0,124.0,124.8099976,124.8099976,3685080.0,,,,,,
2020-10-16,125.4400024,125.9199982,124.5999985,125.6200027,125.6200027,2100993.0,,,,,,
2020-10-19,130.0,130.0,124.6100006,126.8099976,126.8099976,1702514.0,,,,,,
2020-10-20,130.0,130.0,125.25,126.7699966,126.7699966,1244029.0,,,,,,
2020-10-21,130.0,130.0,125.4100037,126.9800034,126.9800034,1714840.0,,,,,,
2020-10-22,128.0,128.0,126.0,126.7300034,126.7300034,1185727.0,,,,,,
2020-10-23,128.0,128.0,126.7300034,127.1100006,127.1100006,1099448.0,,,,,,
2020-10-26,146.1999969,146.1999969,125.1999969,125.8099976,125.8099976,1653723.0,,,,,,
2020-10-27,109.5,129.9900055,109.5,126.8099976,126.8099976,1375549.0,,,,,,
2020-10-28,119.1999969,145.8000031,119.1999969,125.4000015,125.4000015,1802721.0,,,,,,
2020-10-29,129.5,139.0,124.0,124.7200012,124.7200012,1442980.0,,,,,,
2020-10-30,130.0,138.0,123.4000015,124.5699997,124.5699997,1694273.0,,,,,,
2020-11-02,127.6900024,127.6900024,123.4000015,124.3700027,124.3700027,2026545.0,,,,,,
2020-11-03,126.0,126.2399979,124.0500031,126.0100021,126.0100021,1278806.0,,,,,,
2020-11-04,139.0,139.0,114.6999969,127.0299988,127.0299988,1720136.0,,,,,,
2020-11-05,133.0,133.0,127.5100021,129.1199951,129.1199951,1799777.0,,,,,,
2020-11-06,129.0,130.8000031,126.5100021,130.6100006,130.6100006,2090661.0,,,,,,
2020-11-09,132.0,133.0,131.1600037,132.7299957,132.7299957,1575611.0,,,,,,
2020-11-10,144.6999969,144.6999969,132.9400024,134.7200012,134.7200012,2844216.0,,,,,,
2020-11-11,154.8999939,154.8999939,122.5999985,135.8300018,135.8300018,2626835.0,,,,,,
2020-11-12,144.6999969,144.6999969,134.6499939,135.2599945,135.2599945,1464974.0,,,,,,
2020-11-13,140.0,140.0,130.0,135.7899933,135.7899933,1675631.0,,,,,,
2020-11-14,123.5999985,140.0,123.5999985,136.3999939,136.3999939,901758.0,,,,,,
2020-11-17,154.8800049,154.8800049,136.5099945,137.3899994,137.3899994,2497489.0,,,,,,
2020-11-18,136.0,149.8800049,136.0,137.8999939,137.8999939,1932468.0,,,,,,
2020-11-19,120.0,143.8800049,120.0,136.25,136.25,2243961.0,,,,,,
2020-11-20,137.0,137.3300018,135.0,137.0,137.0,1597557.0,,,,,,
2020-11-23,149.0,149.0,136.6199951,137.7599945,137.7599945,1987751.0,,,,,,
2020-11-24,147.8800049,147.8800049,129.5,139.3800049,139.3800049,2727726.0,,,,,,
2020-11-25,154.7400055,154.7400055,137.1999969,137.3899994,137.3899994,2261085.0,,,,,,
2020-11-26,144.0,144.0,136.6000061,138.2400055,138.2400055,7689852.0,,,,,,
2020-11-27,150.0,150.0,133.0399933,138.3800049,138.3800049,1273581.0,,,,,,
2020-12-01,149.6999969,149.6999969,133.1000061,139.7899933,139.7899933,1452032.0,,,,,,
2020-12-02,154.0,154.0,138.6000061,139.9600067,139.9600067,1203053.0,,,,,,
2020-12-03,141.2299957,143.0,139.9100037,140.1199951,140.1199951,1344091.0,,,,,,
2020-12-04,143.1999969,143.1999969,139.9499969,141.2700043,141.2700043,1151089.0,,,,,,
2020-12-07,143.0,143.0,140.5,142.2899933,142.2899933,2265003.0,,,,,,
2020-12-08,154.0,154.0,141.3000031,142.8600006,142.8600006,1588215.0,,,,,,
2020-12-09,146.0,146.0,140.5,144.4100037,144.4100037,1490549.0,,,,,,
2020-12-10,154.0,154.0,143.0,143.8200073,143.8200073,1541066.0,,,,,,
2020-12-11,148.0,148.0,142.8000031,143.9299927,143.9299927,1557017.0,,,,,,
2020-12-14,144.9900055,145.6999969,143.4499969,144.3200073,144.3200073,2254461.0,,,,,,
2020-12-15,146.0,146.0,143.3999939,144.6100006,144.6100006,1565759.0,,,,,,
2020-12-16,159.0,159.0,144.0,145.8200073,145.8200073,1258149.0,,,,,,
2020-12-17,154.8000031,154.8000031,145.5599976,146.5599976,146.5599976,1116175.0,,,,,,
2020-12-18,159.0,159.0,145.3999939,146.9600067,146.9600067,1745336.0,,,,,,
2020-12-21,146.9400024,146.9600067,140.5500031,142.5,142.5,3192127.0,,,,,,
2020-12-22,146.3999939,146.3999939,129.6999969,143.8200073,143.8200073,2462353.0,,,,,,
2020-12-23,143.9499969,145.3099976,143.2799988,145.1199951,145.1199951,1280315.0,,,,,,
2020-12-24,154.6999969,154.6999969,144.4499969,146.5200043,146.5200043,1837640.0,,,,,,
2020-12-28,159.0,159.0,146.25,147.7799988,147.7799988,1362994.0,,,,,,
2020-12-29,148.3999939,148.9499969,148.1000061,148.7700043,148.7700043,1639088.0,,,,,,
2020-12-30,149.4100037,149.5,148.1000061,149.2700043,149.2700043,1664595.0,,,,,,
2020-12-31,148.1499939,149.9499969,148.1499939,149.0700073,149.0700073,1513100.0,,,,,,
2021-01-01,159.6799927,159.6799927,147.6499939,149.5700073,149.5700073,767502.0,,,,,,
2021-01-04,150.5899963,150.8999939,148.9499969,150.7100067,150.7100067,1729074.0,,,,,,
2021-01-05,159.6999969,159.6999969,149.75,151.3000031,151.3000031,2248517.0,,,,,,
2021-01-06,159.6999969,159.6999969,145.5800018,151.2200012,151.2200012,1890161.0,,,,,,
2021-01-07,155.0,155.0,151.0099945,151.1999969,151.1999969,1184831.0,,,,,,
2021-01-08,168.8800049,168.8800049,151.7299957,152.8800049,152.8800049,1488219.0,,,,,,
2021-01-11,158.0,159.6999969,153.1100006,154.3800049,154.3800049,1714620.0,,,,,,
2021-01-12,154.4400024,155.4700012,153.8999939,155.3200073,155.3200073,1645477.0,,,,,,
2021-01-13,156.1499939,156.1499939,154.3099976,155.6000061,155.6000061,1524163.0,,,,,,
2021-01-14,155.5,155.9199982,154.5200043,155.7599945,155.7599945,1242536.0,,,,,,
2021-01-15,155.9499969,155.9499969,153.5,154.1100006,154.1100006,2219346.0,,,,,,
2021-01-18,160.25,164.8000031,152.0800018,152.5599976,152.5599976,2172716.0,,,,,,
2021-01-19,153.8999939,155.6000061,153.3200073,155.4499969,155.4499969,1986752.0,,,,,,
2021-01-20,155.4199982,156.8500061,155.1199951,156.75,156.75,1574034.0,,,,,,
2021-01-21,169.6999969,169.6999969,155.3399963,156.0200043,156.0200043,1966764.0,,,,,,
2021-01-22,156.9799957,156.9900055,153.6999969,153.9100037,153.9100037,2013987.0,,,,,,
2021-01-25,174.8800049,174.8800049,152.2200012,152.4600067,152.4600067,1877148.0,,,,,,
2021-01-27,157.6999969,157.6999969,140.1999969,149.4799957,149.4799957,3099586.0,,,,,,
2021-01-28,149.0,149.0,147.0,147.9900055,147.9900055,3724096.0,,,,,,
2021-01-29,164.7400055,164.7400055,145.6000061,146.1000061,146.1000061,4019948.0,,,,,,
2021-02-01,150.0,153.0,146.2400055,152.5200043,152.5200043,5752457.0,,,,,,
2021-02-02,154.3300018,162.0,153.1199951,156.1000061,156.1000061,5401586.0,,,,,,
2021-02-03,164.3999939,164.3999939,155.2100067,157.6600037,157.6600037,3184291.0,,,,,,
2021-02-04,174.6999969,174.6999969,156.5099945,158.6900024,158.6900024,2597296.0,,,,,,
2021-02-05,159.2700043,159.9900055,158.4799957,159.0500031,159.0500031,2162707.0,,,,,,
2021-02-08,179.6999969,179.6999969,159.3500061,161.0299988,161.0299988,3414992.0,,,,,,
2021-02-09,161.6699982,162.6999969,160.7599945,161.2299957,161.2299957,2186027.0,,,,,,
2021-02-10,161.8300018,161.9199982,160.1499939,161.4600067,161.4600067,2086456.0,,,,,,
2021-02-11,161.1699982,162.6399994,160.9400024,162.0599976,162.0599976,1130555.0,,,,,,
2021-02-12,162.3500061,162.6999969,161.3000031,162.1699982,162.1699982,1471633.0,,,,,,
2021-02-15,163.1699982,165.0,159.75,163.9299927,163.9299927,1390282.0,,,,,,
2021-02-16,169.8800049,169.8800049,162.7100067,163.5399933,163.5399933,2808707.0,,,,,,
2021-02-17,164.9799957,164.9799957,162.0099945,162.5899963,162.5899963,1633793.0,,,,,,
2021-02-18,172.5899963,172.5899963,161.5700073,161.8899994,161.8899994,1466832.0,,,,,,
2021-02-19,161.5700073,164.1900024,159.5500031,160.4199982,160.4199982,1924382.0,,,,,,
2021-02-22,160.75,162.1900024,156.7100067,157.1799927,157.1799927,4266735.0,,,,,,
2021-02-23,158.6900024,164.6000061,157.1000061,157.5899963,157.5899963,3376578.0,,,,,,
2021-02-24,157.5899963,163.8500061,157.1000061,160.1499939,160.1499939,1694856.0,,,,,,
2021-02-25,161.4600067,162.3899994,160.8200073,161.8699951,161.8699951,2078898.0,,,,,,
2021-02-26,157.0,163.6199951,154.5500031,156.1499939,156.1499939,6394687.0,,,,,,
2021-03-01,161.9900055,161.9900055,156.8000031,158.0099945,158.0099945,2262115.0,,,,,,
2021-03-02,159.4100037,159.9900055,158.0099945,159.5700073,159.5700073,1674905.0,,,,,,
2021-03-03,161.1399994,163.3099976,160.3899994,162.9799957,162.9799957,2774589.0,,,,,,
2021-03-04,165.0,165.0,160.0,161.1999969,161.1999969,1760533.0,,,,,,
2021-03-05,160.3300018,161.1799927,158.3000031,159.6600037,159.6600037,2004187.0,,,,,,
2021-03-08,163.6399994,183.6000061,159.6600037,160.0399933,160.0399933,1419094.0,,,,,,
2021-03-09,161.1799927,161.8000031,159.8500061,161.4700012,161.4700012,1483026.0,,,,,,
2021-03-10,164.9400024,164.9400024,161.5599976,162.1600037,162.1600037,1026447.0,,,,,,
2021-03-12,163.9900055,163.9900055,159.8899994,160.6300049,160.6300049,2695163.0,,,,,,
2021-03-15,161.0,161.0099945,158.1000061,159.9600067,159.9600067,2726411.0,,,,,,
2021-03-16,163.1900024,164.6000061,159.0,159.7899933,159.7899933,1194883.0,,,,,,
2021-03-17,183.4799957,183.4799957,157.5200043,157.8800049,157.8800049,2020012.0,,,,,,
2021-03-18,159.4900055,159.4900055,155.3099976,156.1199951,156.1199951,2566012.0,,,,,,
2021-03-19,158.5899963,158.5899963,153.8600006,157.8699951,157.8699951,2989141.0,,,,,,
2021-03-22,178.8800049,178.8800049,137.3000031,157.3300018,157.3300018,2249076.0,,,,,,
2021-03-23,178.4799957,178.4799957,157.1600037,158.3500061,158.3500061,2196154.0,,,,,,
2021-03-24,174.8800049,174.8800049,155.9100037,156.0899963,156.0899963,2880134.0,,,,,,
2021-03-25,156.5299988,156.5500031,153.25,153.8600006,153.8600006,4619262.0,,,,,,
2021-03-26,183.4799957,183.4799957,154.1100006,155.2100067,155.2100067,3133917.0,,,,,,
2021-03-30,179.8800049,179.8800049,153.8099976,158.4199982,158.4199982,3007505.0,,,,,,
2021-03-31,177.4799957,177.4799957,156.8000031,157.1600037,157.1600037,1770531.0,,,,,,
2021-04-01,137.0500031,177.0,137.0500031,158.6999969,158.6999969,1753952.0,,,,,,
2021-04-05,156.0099945,174.0,155.0099945,156.9600067,156.9600067,3825031.0,,,,,,
2021-04-06,152.3000031,159.9799957,152.1000061,157.3899994,157.3899994,1679649.0,,,,,,
2021-04-07,159.3999939,159.3999939,155.6100006,158.8200073,158.8200073,1490166.0,,,,,,
2021-04-08,159.8000031,160.0,154.1000061,158.8699951,158.8699951,1387673.0,,,,,,
2021-04-09,159.6000061,159.6000061,158.1000061,158.7799988,158.7799988,919771.0,,,,,,
2021-04-12,179.8800049,179.8800049,150.1000061,154.0800018,154.0800018,6958023.0,,,,,,
2021-04-13,174.8800049,174.8800049,153.4499969,155.5,155.5,2306251.0,,,,,,
2021-04-15,174.8800049,174.8800049,152.4100037,155.9299927,155.9299927,1757440.0,,,,,,
2021-04-16,154.9499969,157.1799927,154.4499969,156.4199982,156.4199982,1128520.0,,,,,,
